,Drug1_ID,Drug2_ID,Y,Neg samples
107042,DB09118,DB01319,9,DB00760$h
107043,DB01435,DB01177,14,DB12267$t
107044,DB01211,DB06414,5,DB00444$h
107045,DB01592,DB09414,0,DB00918$h
107046,DB00193,DB01081,25,DB00788$t
107047,DB06690,DB00983,49,DB00333$t
107048,DB00327,DB08872,25,DB00585$t
107049,DB00612,DB01223,36,DB00344$h
107050,DB06736,DB00452,14,DB01019$h
107051,DB00808,DB09449,20,DB06799$h
107052,DB01097,DB00835,5,DB06696$h
107053,DB00346,DB00875,75,DB06777$t
107054,DB09063,DB00829,9,DB00952$t
107055,DB01359,DB00989,51,DB04896$t
107056,DB08873,DB05039,5,DB09030$h
107057,DB00571,DB00989,51,DB00977$h
107058,DB00573,DB00373,34,DB01422$h
107059,DB08865,DB00215,5,DB11994$h
107060,DB00233,DB00214,37,DB00438$t
107061,DB01092,DB00276,16,DB01005$h
107062,DB08873,DB01253,9,DB00280$t
107063,DB00652,DB09166,25,DB00254$t
107064,DB00661,DB01200,5,DB12161$h
107065,DB00341,DB01501,25,DB01390$h
107066,DB01609,DB00370,8,DB00547$t
107067,DB00465,DB01250,25,DB08899$h
107068,DB00661,DB01198,9,DB01032$h
107069,DB03793,DB00270,25,DB09020$h
107070,DB08865,DB01115,5,DB01199$h
107071,DB01551,DB08910,25,DB00691$t
107072,DB00809,DB06702,25,DB00655$h
107073,DB00688,DB03585,25,DB00278$h
107074,DB09041,DB01427,25,DB00887$h
107075,DB00195,DB00370,5,DB01412$h
107076,DB01186,DB00604,25,DB00834$h
107077,DB01708,DB09067,12,DB01061$h
107078,DB08918,DB01063,25,DB01106$t
107079,DB08865,DB08910,5,DB06792$h
107080,DB00557,DB00556,75,DB00985$h
107081,DB00182,DB01227,43,DB04574$h
107082,DB01171,DB00665,5,DB00419$h
107083,DB00244,DB01067,63,DB01057$h
107084,DB00376,DB00340,25,DB00792$t
107085,DB00794,DB01367,66,DB06243$h
107086,DB05521,DB00584,5,DB12267$h
107087,DB09118,DB01228,5,DB09130$h
107088,DB00254,DB01028,5,DB02701$h
107089,DB00434,DB00765,77,DB01211$t
107090,DB00390,DB09027,9,DB01326$h
107091,DB09209,DB00614,78,DB05541$t
107092,DB00153,DB00872,9,DB04854$h
107093,DB00424,DB01227,25,DB09085$h
107094,DB00270,DB00471,5,DB11586$t
107095,DB00804,DB00880,9,DB00248$t
107096,DB00248,DB00780,25,DB00819$h
107097,DB00599,DB06282,25,DB00207$h
107098,DB09198,DB06594,9,DB00722$h
107099,DB04896,DB00723,80,DB11619$t
107100,DB08872,DB00715,25,DB01081$t
107101,DB00178,DB00573,25,DB00213$h
107102,DB00880,DB01078,25,DB00223$t
107103,DB00608,DB00415,8,DB06243$h
107104,DB00321,DB01267,34,DB00866$t
107105,DB01045,DB01224,8,DB00436$h
107106,DB00946,DB00974,45,DB01035$t
107107,DB00944,DB00612,51,DB01008$t
107108,DB01198,DB00494,25,DB00521$h
107109,DB00881,DB06414,8,DB00373$h
107110,DB00703,DB00865,14,DB00992$h
107111,DB00695,DB13783,15,DB05039$t
107112,DB01576,DB00652,43,DB00898$h
107113,DB01170,DB01143,66,DB06723$t
107114,DB01390,DB00223,3,DB01545$t
107115,DB01259,DB00347,5,DB13167$h
107116,DB09220,DB01162,66,DB06699$h
107117,DB00951,DB00188,5,DB04861$t
107118,DB00420,DB00679,9,DB00346$h
107119,DB12532,DB06153,25,DB01011$h
107120,DB00091,DB01256,5,DB00393$h
107121,DB00976,DB01074,5,DB06826$h
107122,DB01254,DB11921,9,DB09321$t
107123,DB00450,DB01002,53,DB04339$t
107124,DB01393,DB01586,12,DB01051$t
107125,DB01157,DB01045,9,DB01063$h
107126,DB00424,DB01433,25,DB00179$t
107127,DB00906,DB06700,25,DB00492$t
107128,DB00251,DB07615,25,DB01366$t
107129,DB00712,DB00287,12,DB01072$t
107130,DB01081,DB00808,25,DB13873$h
107131,DB00418,DB00688,6,DB09130$h
107132,DB00289,DB06016,5,DB01035$h
107133,DB00188,DB00553,5,DB00455$h
107134,DB01319,DB00990,5,DB00120$t
107135,DB01045,DB09128,8,DB02703$h
107136,DB06148,DB01511,12,DB03619$t
107137,DB09082,DB01182,75,DB13925$h
107138,DB01014,DB04865,25,DB08943$t
107139,DB00188,DB11828,5,DB01595$h
107140,DB09063,DB11828,9,DB00748$h
107141,DB00660,DB01068,25,DB00861$t
107142,DB00501,DB00706,9,DB01139$h
107143,DB01254,DB09079,9,DB01011$t
107144,DB00695,DB01224,25,DB06217$t
107145,DB01198,DB00715,25,DB01427$h
107146,DB01580,DB01618,25,DB01076$h
107147,DB01104,DB00835,5,DB00727$t
107148,DB00796,DB06207,9,DB00998$h
107149,DB00802,DB00370,53,DB01062$h
107150,DB01029,DB01544,5,DB00669$h
107151,DB00461,DB00429,12,DB01168$t
107152,DB00881,DB09235,66,DB00781$h
107153,DB00454,DB08910,25,DB00529$t
107154,DB00201,DB00425,5,DB01082$h
107155,DB04839,DB06770,8,DB00866$t
107156,DB03754,DB01095,8,DB09060$h
107157,DB06290,DB09143,9,DB06218$t
107158,DB00835,DB01501,25,DB11342$h
107159,DB09345,DB04896,25,DB04868$h
107160,DB00741,DB08907,12,DB00695$t
107161,DB05219,DB00448,5,DB00411$h
107162,DB00404,DB01173,53,DB00816$h
107163,DB01100,DB00909,25,DB00745$h
107164,DB00325,DB00350,25,DB00035$h
107165,DB00283,DB00768,5,DB00209$t
107166,DB00238,DB00836,6,DB00748$h
107167,DB09040,DB00393,25,DB06480$h
107168,DB00435,DB01087,25,DB00993$t
107169,DB00661,DB00518,5,DB02659$h
107170,DB06207,DB00723,41,DB09147$h
107171,DB00582,DB04868,9,DB00254$h
107172,DB00622,DB01580,66,DB01559$t
107173,DB00654,DB01340,66,DB11574$t
107174,DB00735,DB08819,12,DB09085$t
107175,DB00207,DB01012,5,DB00433$h
107176,DB00454,DB01595,25,DB01047$t
107177,DB08815,DB01577,40,DB00282$t
107178,DB09244,DB00468,63,DB08797$h
107179,DB00457,DB09026,25,DB01589$t
107180,DB06605,DB00248,9,DB01576$h
107181,DB06290,DB00347,9,DB06824$t
107182,DB00270,DB05294,75,DB01065$t
107183,DB00494,DB01367,25,DB00924$t
107184,DB00834,DB00285,9,DB01605$t
107185,DB00402,DB01151,25,DB00890$h
107186,DB05521,DB00353,9,DB04951$h
107187,DB01254,DB00499,9,DB11231$t
107188,DB06603,DB00699,9,DB00939$t
107189,DB00631,DB00797,25,DB09101$h
107190,DB06636,DB00694,5,DB00956$h
107191,DB01433,DB01202,25,DB00952$t
107192,DB00257,DB00635,5,DB09238$h
107193,DB00575,DB00771,25,DB00504$h
107194,DB00890,DB00596,9,DB01066$h
107195,DB08439,DB00612,34,DB11915$t
107196,DB00358,DB00243,9,DB01205$h
107197,DB06788,DB01016,12,DB09071$t
107198,DB00625,DB00268,77,DB01586$t
107199,DB00350,DB06826,66,DB01609$h
107200,DB00396,DB06154,12,DB11093$t
107201,DB01325,DB00672,12,DB08864$t
107202,DB00753,DB00333,75,DB01241$t
107203,DB00983,DB01118,75,DB09488$h
107204,DB01588,DB00423,25,DB00619$h
107205,DB00091,DB01384,5,DB00887$t
107206,DB00091,DB01179,5,DB01214$t
107207,DB00468,DB00409,5,DB00585$h
107208,DB01229,DB01037,25,DB01112$t
107209,DB01201,DB00604,6,DB00703$h
107210,DB04844,DB00623,25,DB09125$h
107211,DB00333,DB01076,25,DB00302$h
107212,DB00705,DB00363,5,DB00360$h
107213,DB01435,DB06695,45,DB01208$t
107214,DB00870,DB00264,34,DB00424$h
107215,DB01567,DB05246,25,DB09555$t
107216,DB00435,DB00335,25,DB00204$t
107217,DB01399,DB01250,20,DB06145$t
107218,DB01588,DB01176,25,DB00186$t
107219,DB00363,DB00912,12,DB00353$h
107220,DB00871,DB00450,75,DB00413$t
107221,DB00404,DB00502,25,DB00658$t
107222,DB00232,DB00661,25,DB00742$h
107223,DB01370,DB00741,3,DB00859$t
107224,DB00228,DB01501,25,DB00320$t
107225,DB00881,DB00696,9,DB00856$h
107226,DB09300,DB00333,25,DB00583$h
107227,DB01017,DB00318,53,DB01094$t
107228,DB00554,DB00436,12,DB01575$t
107229,DB00753,DB00228,25,DB00301$h
107230,DB00363,DB00182,5,DB00832$h
107231,DB01017,DB01545,53,DB01511$h
107232,DB00346,DB01115,66,DB00677$t
107233,DB00801,DB01452,25,DB06155$h
107234,DB00322,DB01589,5,DB00521$t
107235,DB08899,DB06777,8,DB00692$t
107236,DB00333,DB00575,5,DB06176$h
107237,DB00238,DB01429,5,DB01581$h
107238,DB01263,DB00320,9,DB00457$h
107239,DB05521,DB01182,25,DB00409$t
107240,DB00104,DB06589,75,DB00237$h
107241,DB00790,DB00883,25,DB09071$h
107242,DB06204,DB00924,53,DB00284$h
107243,DB01174,DB01177,6,DB01073$t
107244,DB00220,DB09101,5,DB09094$h
107245,DB01409,DB00761,82,DB01007$t
107246,DB09543,DB00178,34,DB11691$h
107247,DB00237,DB08910,25,DB00751$h
107248,DB06802,DB04576,71,DB00442$t
107249,DB00584,DB00887,25,DB02703$h
107250,DB01081,DB00323,25,DB01131$h
107251,DB00408,DB00420,25,DB01020$h
107252,DB00780,DB00289,18,DB00392$t
107253,DB12598,DB00264,34,DB00673$h
107254,DB00323,DB00715,25,DB00681$t
107255,DB00794,DB01162,66,DB00710$t
107256,DB00615,DB09291,8,DB01143$h
107257,DB06636,DB00216,9,DB00894$t
107258,DB01201,DB00602,6,DB00718$h
107259,DB00772,DB01339,12,DB00315$t
107260,DB01115,DB00732,72,DB09220$t
107261,DB00254,DB08868,5,DB11641$t
107262,DB00872,DB00484,25,DB01198$t
107263,DB06770,DB08918,25,DB00891$t
107264,DB01200,DB00206,25,DB00651$h
107265,DB00589,DB00668,25,DB00974$t
107266,DB00203,DB00637,5,DB11560$h
107267,DB01169,DB00222,12,DB01545$t
107268,DB00521,DB08868,51,DB01604$h
107269,DB06690,DB00748,25,DB09125$h
107270,DB00780,DB00476,73,DB08802$h
107271,DB00349,DB04920,5,DB00945$h
107272,DB00951,DB00495,5,DB06603$h
107273,DB04839,DB06637,8,DB01340$t
107274,DB09063,DB01238,9,DB09300$h
107275,DB00324,DB01238,8,DB05381$h
107276,DB00688,DB00884,25,DB09561$t
107277,DB00898,DB00682,8,DB08815$h
107278,DB01182,DB00289,9,DB01264$t
107279,DB00829,DB00842,25,DB00373$t
107280,DB01069,DB01267,75,DB01002$h
107281,DB00951,DB00851,5,DB05239$h
107282,DB00220,DB00938,9,DB00330$h
107283,DB00237,DB00540,25,DB01501$h
107284,DB00835,DB00765,77,DB00256$t
107285,DB00564,DB00617,6,DB00452$h
107286,DB08439,DB06228,45,DB00560$t
107287,DB11586,DB00783,8,DB00523$h
107288,DB06690,DB01226,72,DB00924$h
107289,DB09218,DB00180,25,DB00091$t
107290,DB00717,DB01016,12,DB09295$h
107291,DB01156,DB01071,9,DB04339$t
107292,DB01319,DB00997,9,DB00630$h
107293,DB00661,DB00732,72,DB00751$h
107294,DB00645,DB01437,25,DB06782$h
107295,DB08899,DB00448,8,DB09288$t
107296,DB00289,DB06237,9,DB01097$t
107297,DB00753,DB00722,25,DB05294$h
107298,DB00374,DB01118,75,DB00937$t
107299,DB00852,DB00434,39,DB00592$h
107300,DB00374,DB00571,66,DB00305$t
107301,DB00353,DB00921,25,DB00298$h
107302,DB00483,DB06204,25,DB00537$t
107303,DB01355,DB00714,66,DB00793$h
107304,DB01201,DB00555,8,DB01143$t
107305,DB00446,DB08895,5,DB01029$h
107306,DB08816,DB01104,5,DB06738$h
107307,DB00213,DB01621,5,DB09216$h
107308,DB04861,DB00590,73,DB00887$t
107309,DB00215,DB00185,5,DB06713$t
107310,DB00692,DB01214,66,DB12070$t
107311,DB00608,DB06813,9,DB01303$t
107312,DB00196,DB01128,5,DB00485$t
107313,DB00937,DB00501,39,DB00577$h
107314,DB00376,DB09076,44,DB08824$h
107315,DB01263,DB00327,5,DB01094$h
107316,DB00801,DB09225,25,DB04953$h
107317,DB00524,DB00839,12,DB08896$h
107318,DB00661,DB01173,5,DB00871$h
107319,DB01319,DB06595,5,DB13231$t
107320,DB13872,DB00625,25,DB01232$t
107321,DB01339,DB01078,49,DB01156$t
107322,DB09118,DB00949,9,DB00989$t
107323,DB00468,DB04938,5,DB00894$t
107324,DB00763,DB09270,9,DB01238$t
107325,DB01264,DB00433,9,DB09283$t
107326,DB00972,DB09117,53,DB05294$h
107327,DB00370,DB09053,9,DB00651$h
107328,DB00802,DB06282,25,DB00339$t
107329,DB06717,DB01394,9,DB00837$t
107330,DB01238,DB00555,25,DB04844$h
107331,DB01171,DB00601,25,DB00309$h
107332,DB00514,DB00813,25,DB09238$h
107333,DB00205,DB00972,5,DB00315$h
107334,DB01351,DB00177,66,DB01438$t
107335,DB00188,DB00153,5,DB09285$h
107336,DB00745,DB00446,5,DB00881$h
107337,DB09063,DB00503,9,DB00671$t
107338,DB00601,DB00298,25,DB00819$h
107339,DB00503,DB00540,5,DB06788$h
107340,DB06148,DB06201,12,DB09085$h
107341,DB00555,DB04841,25,DB01014$h
107342,DB00283,DB01319,5,DB00213$h
107343,DB00615,DB00860,8,DB01199$t
107344,DB00564,DB00241,25,DB01259$h
107345,DB00985,DB09071,25,DB00285$h
107346,DB01024,DB04898,45,DB00779$t
107347,DB00263,DB01062,5,DB12278$t
107348,DB01047,DB09269,12,DB06715$h
107349,DB04841,DB06698,12,DB09117$t
107350,DB00297,DB00934,25,DB01299$h
107351,DB00195,DB09570,5,DB08801$h
107352,DB01024,DB02187,25,DB13595$t
107353,DB00208,DB06203,5,DB06206$h
107354,DB00501,DB00188,5,DB01384$t
107355,DB09112,DB01224,25,DB00568$h
107356,DB00275,DB00575,25,DB00363$h
107357,DB00091,DB00911,5,DB00376$h
107358,DB08797,DB00394,25,DB00344$t
107359,DB06288,DB00405,25,DB09101$t
107360,DB00622,DB00454,5,DB00479$h
107361,DB00875,DB08872,25,DB00720$h
107362,DB00611,DB00298,25,DB06335$t
107363,DB00091,DB04841,25,DB01408$h
107364,DB00501,DB00575,5,DB06663$h
107365,DB00715,DB01100,9,DB09262$h
107366,DB00420,DB00623,5,DB01259$t
107367,DB00404,DB00768,25,DB00319$t
107368,DB00794,DB06626,8,DB00853$h
107369,DB00981,DB00373,51,DB01186$h
107370,DB01260,DB00805,25,DB06595$h
107371,DB01545,DB01069,25,DB08895$t
107372,DB00801,DB00737,25,DB00881$h
107373,DB00850,DB01238,25,DB13158$t
107374,DB00465,DB09075,45,DB00557$t
107375,DB09570,DB00783,8,DB00759$h
107376,DB00976,DB05239,9,DB00379$t
107377,DB00735,DB01260,25,DB00080$h
107378,DB00834,DB12267,9,DB01357$h
107379,DB01118,DB00846,9,DB00822$h
107380,DB00747,DB00934,25,DB01168$t
107381,DB09244,DB00871,25,DB00741$t
107382,DB00788,DB00741,25,DB00850$h
107383,DB01433,DB00413,77,DB06704$t
107384,DB01263,DB01002,9,DB00541$h
107385,DB00820,DB06616,9,DB00169$h
107386,DB00802,DB01173,53,DB08798$h
107387,DB00207,DB01028,5,DB00792$t
107388,DB01192,DB00527,25,DB00553$t
107389,DB00599,DB00797,66,DB00816$t
107390,DB00863,DB01273,9,DB09018$h
107391,DB00514,DB00540,25,DB01084$h
107392,DB00673,DB00454,9,DB00560$h
107393,DB00673,DB06700,9,DB01239$t
107394,DB00454,DB00310,25,DB00953$h
107395,DB00169,DB00420,5,DB01605$t
107396,DB00423,DB00949,25,DB00460$t
107397,DB01263,DB00377,5,DB01234$h
107398,DB00834,DB00280,9,DB00180$h
107399,DB06717,DB00320,9,DB09021$h
107400,DB00752,DB01228,5,DB00662$h
107401,DB01130,DB09220,25,DB01008$t
107402,DB00393,DB00765,66,DB09143$t
107403,DB09167,DB00988,5,DB00120$h
107404,DB01626,DB00966,66,DB06176$t
107405,DB00450,DB00349,53,DB00237$h
107406,DB01238,DB01501,25,DB00402$t
107407,DB01359,DB06292,25,DB09041$h
107408,DB06216,DB01403,53,DB08802$h
107409,DB06767,DB01227,15,DB13146$h
107410,DB00834,DB06605,9,DB09104$t
107411,DB00802,DB01615,25,DB00236$h
107412,DB00614,DB00622,66,DB08797$t
107413,DB00540,DB01622,25,DB11817$h
107414,DB00243,DB00528,5,DB06767$h
107415,DB06723,DB00852,14,DB12070$h
107416,DB00363,DB00876,25,DB09225$h
107417,DB01267,DB08910,25,DB09083$h
107418,DB04574,DB00419,12,DB00890$t
107419,DB06724,DB01576,14,DB00604$t
107420,DB01626,DB00178,66,DB06697$t
107421,DB00754,DB00835,25,DB01022$h
107422,DB01015,DB08439,5,DB09087$h
107423,DB06595,DB09080,5,DB11106$h
107424,DB00521,DB04846,66,DB00435$t
107425,DB00237,DB01351,25,DB00448$t
107426,DB00223,DB00989,25,DB04876$h
107427,DB00490,DB01608,25,DB04894$t
107428,DB01076,DB00946,45,DB01326$t
107429,DB00418,DB00721,25,DB06204$h
107430,DB01580,DB00742,25,DB00745$t
107431,DB00177,DB00179,25,DB06724$t
107432,DB13025,DB05271,77,DB00142$t
107433,DB02703,DB08439,9,DB09042$t
107434,DB01045,DB00327,6,DB08941$h
107435,DB09031,DB07615,25,DB00514$h
107436,DB13231,DB00166,0,DB00853$h
107437,DB00563,DB00363,25,DB01618$h
107438,DB03754,DB00951,0,DB08908$h
107439,DB00668,DB00436,64,DB00695$h
107440,DB00295,DB00972,53,DB00956$h
107441,DB01403,DB00983,5,DB11268$h
107442,DB00292,DB04946,25,DB00270$h
107443,DB01149,DB00604,9,DB04951$t
107444,DB00881,DB01592,25,DB00481$h
107445,DB02703,DB00976,9,DB06824$h
107446,DB00391,DB00754,25,DB08943$h
107447,DB00618,DB00266,45,DB01345$t
107448,DB00732,DB00324,42,DB00948$h
107449,DB00937,DB00454,43,DB11943$h
107450,DB00559,DB05351,8,DB00710$h
107451,DB08938,DB01044,0,DB01359$h
107452,DB05521,DB00531,25,DB00512$t
107453,DB00861,DB01024,25,DB00295$h
107454,DB06739,DB06696,14,DB00830$t
107455,DB08899,DB00455,8,DB00035$h
107456,DB00771,DB05271,77,DB00671$t
107457,DB00860,DB00419,12,DB00304$t
107458,DB06788,DB01184,75,DB01563$h
107459,DB00397,DB01366,25,DB00195$h
107460,DB01045,DB06207,9,DB02703$t
107461,DB00655,DB00981,25,DB01142$t
107462,DB05812,DB09068,9,DB09238$h
107463,DB00961,DB00425,53,DB00440$h
107464,DB01601,DB01018,9,DB00278$t
107465,DB09212,DB09138,25,DB09231$t
107466,DB01136,DB00397,41,DB01074$t
107467,DB00232,DB00966,25,DB01004$h
107468,DB00179,DB04743,25,DB00476$t
107469,DB00476,DB00540,78,DB09042$t
107470,DB01628,DB09026,34,DB00527$h
107471,DB04876,DB00834,63,DB01156$t
107472,DB09570,DB01223,8,DB06616$h
107473,DB00490,DB01063,25,DB01628$t
107474,DB00966,DB06802,25,DB09449$t
107475,DB00252,DB00808,6,DB00853$h
107476,DB00482,DB00180,25,DB01217$t
107477,DB01092,DB01234,16,DB08906$h
107478,DB00648,DB01186,8,DB01051$h
107479,DB01209,DB01068,25,DB04575$t
107480,DB08971,DB00944,25,DB00198$h
107481,DB00475,DB09117,53,DB05541$h
107482,DB00590,DB01054,66,DB13595$t
107483,DB00559,DB00657,66,DB00376$t
107484,DB00320,DB00356,5,DB09289$h
107485,DB00273,DB01018,25,DB01032$t
107486,DB00741,DB00641,9,DB08799$t
107487,DB11636,DB00682,12,DB06282$t
107488,DB00346,DB00872,9,DB09257$h
107489,DB01072,DB00284,12,DB00845$h
107490,DB00655,DB00946,33,DB11106$h
107491,DB00988,DB06764,25,DB05381$t
107492,DB00752,DB00448,5,DB01247$t
107493,DB01232,DB00575,5,DB00483$h
107494,DB09119,DB06176,5,DB08897$h
107495,DB00976,DB09235,5,DB00989$t
107496,DB00573,DB00591,25,DB06690$h
107497,DB01589,DB04930,9,DB00610$t
107498,DB01628,DB00783,81,DB01345$t
107499,DB00564,DB00802,6,DB00851$h
107500,DB01174,DB06210,6,DB00520$h
107501,DB08797,DB08971,25,DB00487$h
107502,DB06738,DB00540,25,DB09091$h
107503,DB00641,DB01030,9,DB04951$t
107504,DB00699,DB06774,25,DB09292$h
107505,DB00257,DB00980,5,DB00765$t
107506,DB00599,DB00898,53,DB00353$h
107507,DB00794,DB00240,6,DB01575$h
107508,DB00477,DB00754,25,DB01438$h
107509,DB01609,DB01264,8,DB00737$h
107510,DB01189,DB00732,72,DB08958$h
107511,DB00877,DB00091,25,DB00551$h
107512,DB05271,DB00797,25,DB00553$h
107513,DB00181,DB09118,25,DB04896$h
107514,DB01263,DB08931,5,DB06217$h
107515,DB00571,DB06791,51,DB01433$h
107516,DB00220,DB06207,9,DB09128$h
107517,DB01264,DB00679,9,DB11609$t
107518,DB00433,DB00191,40,DB00035$t
107519,DB01195,DB01267,75,DB00662$h
107520,DB06595,DB01403,5,DB11691$t
107521,DB00243,DB09076,9,DB01173$h
107522,DB00458,DB00872,9,DB01424$t
107523,DB01353,DB01106,25,DB00310$h
107524,DB04839,DB01254,8,DB00812$t
107525,DB01628,DB00880,12,DB06689$t
107526,DB08918,DB09038,63,DB00223$t
107527,DB01226,DB06781,42,DB00443$h
107528,DB00564,DB00788,6,DB01406$h
107529,DB01359,DB00457,73,DB00556$t
107530,DB12332,DB04930,5,DB11610$h
107531,DB00673,DB01211,9,DB00368$t
107532,DB00344,DB00752,25,DB11235$t
107533,DB01348,DB01600,25,DB00992$t
107534,DB06290,DB00169,9,DB09273$t
107535,DB00981,DB00908,12,DB13025$h
107536,DB00283,DB08864,9,DB04575$t
107537,DB01174,DB00292,25,DB00669$t
107538,DB00496,DB01392,5,DB01067$h
107539,DB00866,DB01180,66,DB00426$h
107540,DB01263,DB00738,5,DB00672$h
107541,DB00320,DB00904,5,DB01087$h
107542,DB00675,DB01035,75,DB00275$t
107543,DB01452,DB00214,25,DB00350$t
107544,DB01097,DB00686,45,DB11596$t
107545,DB00736,DB06589,8,DB06781$h
107546,DB01045,DB06210,6,DB00448$h
107547,DB00619,DB00185,5,DB00981$h
107548,DB06738,DB06770,25,DB09555$t
107549,DB00939,DB01324,12,DB00455$h
107550,DB00289,DB01054,5,DB01092$h
107551,DB09292,DB00795,25,DB01151$h
107552,DB01603,DB00798,8,DB00565$h
107553,DB03585,DB00240,25,DB00880$h
107554,DB00770,DB00569,45,DB11231$t
107555,DB00248,DB00998,25,DB01035$t
107556,DB00985,DB00765,77,DB01126$t
107557,DB01124,DB01095,5,DB00748$h
107558,DB00193,DB09290,55,DB00319$t
107559,DB01012,DB00701,5,DB08872$h
107560,DB09212,DB00959,25,DB01147$h
107561,DB01083,DB04953,8,DB00655$h
107562,DB01081,DB09286,25,DB00366$h
107563,DB09167,DB01035,5,DB00501$h
107564,DB06594,DB00909,25,DB01130$t
107565,DB00254,DB04846,5,DB00523$t
107566,DB00270,DB00999,25,DB00366$h
107567,DB01355,DB01618,25,DB01199$t
107568,DB04794,DB00270,25,DB09300$t
107569,DB06717,DB01544,9,DB09291$h
107570,DB01356,DB06603,75,DB00504$h
107571,DB00672,DB00738,63,DB08816$t
107572,DB06595,DB00518,5,DB01090$h
107573,DB01291,DB00808,64,DB00763$t
107574,DB00687,DB04576,25,DB08934$t
107575,DB00418,DB00972,53,DB06699$h
107576,DB09085,DB01403,53,DB00604$h
107577,DB09063,DB01200,9,DB00866$h
107578,DB01356,DB00477,21,DB00496$h
107579,DB06290,DB00281,9,DB09256$t
107580,DB06595,DB01242,5,DB00153$h
107581,DB06694,DB00335,50,DB08801$t
107582,DB00239,DB00252,9,DB00528$t
107583,DB00206,DB00433,25,DB01254$h
107584,DB00590,DB00230,66,DB06663$t
107585,DB00924,DB01595,25,DB01151$h
107586,DB01072,DB00980,9,DB06154$h
107587,DB04868,DB01103,5,DB01394$h
107588,DB00368,DB00816,25,DB06605$t
107589,DB01348,DB08931,9,DB06738$t
107590,DB01685,DB00502,5,DB01284$h
107591,DB00565,DB00390,49,DB06774$t
107592,DB00573,DB00827,71,DB01008$t
107593,DB00454,DB00035,25,DB00873$h
107594,DB00974,DB13783,26,DB08941$h
107595,DB00166,DB01067,63,DB00743$h
107596,DB08882,DB00495,8,DB00394$h
107597,DB00494,DB01114,25,DB06203$h
107598,DB00270,DB00402,5,DB00198$h
107599,DB00631,DB00310,25,DB00955$t
107600,DB00812,DB00864,20,DB00454$h
107601,DB01141,DB00622,25,DB00978$h
107602,DB00924,DB01433,25,DB01076$h
107603,DB00768,DB01082,14,DB00829$t
107604,DB00673,DB01173,9,DB09040$h
107605,DB00814,DB01260,25,DB00366$t
107606,DB00699,DB11574,25,DB09070$h
107607,DB00539,DB09083,75,DB00360$h
107608,DB09042,DB00816,61,DB00890$h
107609,DB00474,DB00802,25,DB01162$t
107610,DB00237,DB01198,25,DB06802$t
107611,DB08797,DB00547,25,DB09223$h
107612,DB01232,DB00873,9,DB00859$t
107613,DB00248,DB01406,25,DB00211$h
107614,DB00501,DB00651,5,DB00760$h
107615,DB00599,DB00887,66,DB01613$t
107616,DB09026,DB00542,60,DB00591$h
107617,DB01260,DB09067,12,DB00298$h
107618,DB00515,DB00445,20,DB01170$t
107619,DB04953,DB01267,75,DB02659$t
107620,DB02513,DB00622,25,DB01198$t
107621,DB01370,DB00710,8,DB00475$h
107622,DB00614,DB00867,25,DB00163$t
107623,DB00252,DB09183,6,DB06603$h
107624,DB00091,DB00458,5,DB00761$t
107625,DB00699,DB01030,25,DB01489$h
107626,DB05219,DB01435,5,DB06824$h
107627,DB00619,DB00820,5,DB09291$t
107628,DB00675,DB09079,9,DB06788$t
107629,DB00705,DB01216,5,DB06810$t
107630,DB01708,DB00890,25,DB09295$h
107631,DB01399,DB09095,25,DB00409$h
107632,DB01086,DB00909,25,DB09128$h
107633,DB05246,DB08872,25,DB01162$h
107634,DB01009,DB00827,71,DB00699$h
107635,DB01267,DB05294,31,DB01206$h
107636,DB00925,DB00765,66,DB00891$t
107637,DB01151,DB00541,9,DB01466$h
107638,DB00203,DB01037,5,DB01284$t
107639,DB00753,DB09068,25,DB00193$h
107640,DB00465,DB00905,12,DB00483$t
107641,DB00270,DB00997,5,DB00648$h
107642,DB01149,DB00636,5,DB04786$h
107643,DB06636,DB00278,5,DB00605$h
107644,DB01045,DB00401,8,DB00459$t
107645,DB00758,DB00531,5,DB05316$t
107646,DB00402,DB01356,25,DB03793$t
107647,DB00661,DB04920,25,DB09555$h
107648,DB01232,DB06207,9,DB00948$h
107649,DB00450,DB00189,53,DB09290$t
107650,DB00297,DB00975,25,DB01364$t
107651,DB01253,DB00358,25,DB00399$t
107652,DB05812,DB06739,9,DB00839$t
107653,DB00805,DB00436,66,DB08828$t
107654,DB00661,DB09079,9,DB00688$h
107655,DB00196,DB00773,5,DB01400$h
107656,DB00263,DB01028,5,DB00283$t
107657,DB01264,DB00768,5,DB01144$t
107658,DB01054,DB01193,25,DB00562$t
107659,DB01406,DB00146,58,DB01200$t
107660,DB00573,DB00686,45,DB01193$t
107661,DB00795,DB01044,71,DB08896$t
107662,DB01065,DB00906,25,DB09130$h
107663,DB00323,DB00178,25,DB08826$h
107664,DB00511,DB00242,16,DB00557$h
107665,DB00341,DB00395,25,DB04846$h
107666,DB00544,DB00921,5,DB00565$h
107667,DB00871,DB01288,25,DB13595$h
107668,DB09212,DB00846,25,DB00014$h
107669,DB01227,DB01588,25,DB00673$t
107670,DB07615,DB00195,34,DB00609$h
107671,DB00611,DB01227,25,DB01239$h
107672,DB00614,DB01029,66,DB00861$t
107673,DB01209,DB09117,53,DB00390$t
107674,DB00477,DB00570,5,DB05015$h
107675,DB00477,DB06203,5,DB00251$h
107676,DB00457,DB01064,41,DB00626$h
