,Drug1_ID,Drug2_ID,Y,Neg samples
6473,DB00227,DB00381,5,DB00389$h
6474,DB00991,DB09215,25,DB09227$h
6475,DB09072,DB01154,53,DB06663$h
6476,DB09054,DB01098,5,DB06803$t
6477,DB00892,DB09017,25,DB00826$t
6478,DB00932,DB05265,8,DB00380$h
6479,DB00708,DB00700,25,DB08976$t
6480,DB09232,DB00700,25,DB09293$t
6481,DB00892,DB00543,25,DB00685$t
6482,DB09279,DB00697,25,DB09008$t
6483,DB08820,DB00724,9,DB00590$t
6484,DB08912,DB01155,75,DB05990$h
6485,DB08880,DB00472,8,DB04272$h
6486,DB06402,DB09268,12,DB00389$h
6487,DB00472,DB00317,5,DB00232$t
6488,DB09214,DB00821,25,DB01159$t
6489,DB00957,DB00491,12,DB01054$h
6490,DB01075,DB01159,5,DB00940$h
6491,DB09073,DB00136,9,DB01251$h
6492,DB01215,DB01587,25,DB11691$h
6493,DB09280,DB06654,6,DB01628$h
6494,DB08881,DB01159,8,DB00513$h
6495,DB01088,DB00598,66,DB00274$t
6496,DB09054,DB00288,9,DB00303$t
6497,DB00849,DB00678,66,DB00841$t
6498,DB00519,DB00469,25,DB00828$t
6499,DB06708,DB00296,5,DB06723$h
6500,DB08912,DB00296,8,DB01489$h
6501,DB06712,DB00903,25,DB12364$h
6502,DB09236,DB00421,25,DB00853$h
6503,DB09280,DB00724,6,DB01208$h
6504,DB08912,DB00381,8,DB01511$h
6505,DB00549,DB00250,5,DB09076$h
6506,DB01154,DB09090,6,DB06403$h
6507,DB08881,DB00831,9,DB05381$t
6508,DB09280,DB12026,9,DB01190$h
6509,DB00337,DB08981,25,DB04878$h
6510,DB00849,DB00800,66,DB09185$t
6511,DB00962,DB00656,25,DB00475$t
6512,DB09204,DB00381,25,DB09570$t
6513,DB04855,DB12026,5,DB06704$t
6514,DB09477,DB00227,9,DB00290$h
6515,DB00226,DB01244,66,DB00483$t
6516,DB00726,DB00757,75,DB00652$h
6517,DB00849,DB06716,25,DB00458$t
6518,DB00964,DB00968,25,DB00954$h
6519,DB09204,DB01159,25,DB00822$t
6520,DB00749,DB00255,81,DB00705$h
6521,DB08984,DB01133,25,DB00328$t
6522,DB00224,DB01215,9,DB06153$h
6523,DB09054,DB00843,5,DB00611$t
6524,DB08881,DB00907,8,DB04868$t
6525,DB00968,DB01089,66,DB00853$h
6526,DB00371,DB01041,53,DB06767$h
6527,DB00227,DB09074,9,DB08796$t
6528,DB09065,DB00288,9,DB00486$t
6529,DB00343,DB13874,5,DB01059$h
6530,DB09227,DB01320,9,DB00501$t
6531,DB00312,DB00519,66,DB01619$h
6532,DB00199,DB00678,5,DB01545$t
6533,DB00255,DB00932,56,DB01261$t
6534,DB00749,DB06196,25,DB01094$h
6535,DB00726,DB01418,45,DB00701$t
6536,DB00700,DB01275,25,DB01101$h
6537,DB08933,DB00593,9,DB00517$t
6538,DB09215,DB00498,45,DB08800$t
6539,DB00933,DB04908,25,DB01062$t
6540,DB09054,DB06789,5,DB00193$t
6541,DB09120,DB00250,5,DB01435$h
6542,DB00892,DB01587,25,DB00495$h
6543,DB08912,DB00588,8,DB00209$h
6544,DB09230,DB01320,9,DB08867$h
6545,DB08970,DB01137,25,DB01083$h
6546,DB09039,DB00497,5,DB00889$h
6547,DB00312,DB01297,8,DB08906$h
6548,DB00343,DB00690,5,DB09536$h
6549,DB09065,DB00764,9,DB11943$t
6550,DB00486,DB04908,53,DB00282$t
6551,DB09215,DB01222,25,DB08807$t
6552,DB01320,DB08860,8,DB00435$h
6553,DB00849,DB04908,25,DB02546$t
6554,DB00508,DB00892,25,DB00581$t
6555,DB08820,DB08827,9,DB01007$t
6556,DB00598,DB00708,51,DB00179$h
6557,DB09227,DB00486,25,DB08938$t
6558,DB00343,DB00620,5,DB01575$t
6559,DB09084,DB01210,34,DB09134$h
6560,DB00227,DB01591,5,DB00813$t
6561,DB09065,DB01380,5,DB00672$t
6562,DB01337,DB01021,9,DB09561$t
6563,DB00312,DB08992,6,DB00343$h
6564,DB00678,DB00734,66,DB01246$h
6565,DB09065,DB09074,9,DB01656$t
6566,DB00697,DB01023,25,DB00759$t
6567,DB01137,DB00412,63,DB11235$t
6568,DB00903,DB01113,25,DB00541$t
6569,DB00708,DB01624,25,DB00837$h
6570,DB01440,DB01161,25,DB00198$h
6571,DB00381,DB01210,25,DB00231$h
6572,DB00749,DB00620,25,DB01393$t
6573,DB06772,DB00218,25,DB11362$h
6574,DB06772,DB01220,9,DB09245$t
6575,DB00224,DB01181,11,DB01298$t
6576,DB00371,DB00690,25,DB00325$t
6577,DB08893,DB09039,9,DB00251$t
6578,DB09102,DB00227,9,DB01551$h
6579,DB00519,DB01098,9,DB01044$t
6580,DB00210,DB00936,25,DB04841$t
6581,DB09280,DB01023,6,DB05541$h
6582,DB00312,DB08901,8,DB00256$t
6583,DB01222,DB06819,12,DB01149$t
6584,DB06737,DB01395,60,DB03585$t
6585,DB01158,DB00598,51,DB00988$h
6586,DB09074,DB00907,5,DB00243$t
6587,DB00817,DB01418,45,DB00559$t
6588,DB01245,DB00332,12,DB00612$t
6589,DB00897,DB00656,25,DB05271$t
6590,DB01167,DB01098,9,DB01355$t
6591,DB00800,DB01113,25,DB06723$t
6592,DB00588,DB01021,64,DB01122$h
6593,DB00226,DB00381,66,DB01085$h
6594,DB01159,DB01275,25,DB01268$t
6595,DB00472,DB03128,5,DB00455$h
6596,DB09330,DB00757,9,DB00228$t
6597,DB00690,DB00996,25,DB00703$h
6598,DB00749,DB00903,37,DB01149$t
6599,DB09074,DB00932,5,DB02703$h
6600,DB09280,DB06789,6,DB00487$h
6601,DB05265,DB00255,8,DB01332$h
6602,DB00697,DB04908,25,DB00434$t
6603,DB08976,DB00749,25,DB09221$h
6604,DB08827,DB01098,9,DB09449$t
6605,DB00227,DB12026,5,DB00639$h
6606,DB05265,DB00343,5,DB00561$h
6607,DB09477,DB00500,25,DB01708$t
6608,DB09204,DB00734,66,DB01511$t
6609,DB00519,DB06268,66,DB00316$t
6610,DB00607,DB09232,6,DB13179$h
6611,DB08881,DB09039,8,DB06603$h
6612,DB01023,DB01181,5,DB00697$h
6613,DB00472,DB00343,5,DB01154$h
6614,DB09073,DB08901,9,DB00713$t
6615,DB00508,DB01220,9,DB01431$h
6616,DB09232,DB01098,25,DB01043$t
6617,DB00337,DB00352,25,DB11126$h
6618,DB00932,DB01418,45,DB11586$t
6619,DB01233,DB00472,25,DB00934$h
6620,DB00607,DB00919,8,DB00717$h
6621,DB09073,DB00250,9,DB00657$h
6622,DB00400,DB00381,25,DB00622$h
6623,DB00734,DB00588,25,DB00571$t
6624,DB09065,DB00932,9,DB00906$h
6625,DB00844,DB04908,25,DB00140$h
6626,DB01026,DB00253,9,DB00535$t
6627,DB00598,DB00903,25,DB06764$h
6628,DB00633,DB01159,25,DB00813$t
6629,DB00973,DB00227,9,DB09061$h
6630,DB01167,DB01587,5,DB00838$h
6631,DB00708,DB00519,25,DB04930$h
6632,DB09279,DB02709,25,DB09143$t
6633,DB01010,DB00598,51,DB00800$h
6634,DB09204,DB01236,25,DB09276$h
6635,DB00246,DB00892,25,DB08875$t
6636,DB06772,DB08875,25,DB08996$h
6637,DB00899,DB01113,25,DB00479$t
6638,DB00734,DB06708,75,DB00621$h
6639,DB09065,DB00422,9,DB00222$h
6640,DB09214,DB06729,25,DB01438$t
6641,DB00903,DB01418,9,DB06243$h
6642,DB08912,DB01159,8,DB09352$h
6643,DB02709,DB00775,45,DB09293$t
6644,DB01053,DB09268,12,DB01010$h
6645,DB09230,DB08860,25,DB09292$t
6646,DB01215,DB00647,25,DB09061$t
6647,DB00296,DB00647,25,DB00209$t
6648,DB09330,DB01268,9,DB04876$t
6649,DB00312,DB00384,66,DB06813$h
6650,DB00227,DB00724,5,DB00742$t
6651,DB00936,DB01077,25,DB00220$t
6652,DB00963,DB02709,25,DB11586$h
6653,DB01023,DB09236,66,DB00605$t
6654,DB00338,DB06212,9,DB01075$t
6655,DB08976,DB00700,34,DB00428$h
6656,DB00680,DB00656,25,DB01009$h
6657,DB00210,DB00158,12,DB00426$h
6658,DB01220,DB06712,8,DB00832$h
6659,DB00963,DB00821,25,DB00696$t
6660,DB11699,DB00472,78,DB11079$h
6661,DB09330,DB00678,9,DB06154$t
6662,DB08912,DB00957,8,DB00326$h
6663,DB08976,DB00620,25,DB00766$h
6664,DB08880,DB01275,34,DB00366$t
6665,DB01320,DB08932,8,DB06772$h
6666,DB01440,DB00697,25,DB11828$t
6667,DB08820,DB00843,9,DB04743$h
6668,DB00708,DB00903,25,DB00809$h
6669,DB01036,DB00199,75,DB00914$t
6670,DB08820,DB00962,9,DB00991$h
6671,DB08916,DB01220,9,DB00492$h
6672,DB12026,DB01590,9,DB00681$t
6673,DB00744,DB01418,45,DB00951$t
6674,DB01010,DB00782,12,DB00652$h
6675,DB00962,DB00508,25,DB01400$h
6676,DB06737,DB03615,14,DB00455$t
6677,DB08881,DB00234,8,DB08897$h
6678,DB01167,DB00757,5,DB00928$h
6679,DB00962,DB00647,25,DB09570$t
6680,DB00384,DB00960,25,DB00956$t
6681,DB01053,DB01172,8,DB00892$h
6682,DB01154,DB08808,8,DB01288$h
6683,DB00680,DB08808,66,DB01264$t
6684,DB00314,DB00919,72,DB01440$t
6685,DB08976,DB00428,14,DB01216$t
6686,DB00744,DB01395,60,DB00499$t
6687,DB00486,DB00690,53,DB05219$t
6688,DB00517,DB00844,25,DB00195$t
6689,DB00338,DB00184,5,DB00956$h
6690,DB01275,DB08808,66,DB00236$h
6691,DB00199,DB00897,9,DB01094$t
6692,DB12364,DB09084,26,DB00443$h
6693,DB01075,DB00734,5,DB06689$h
6694,DB00199,DB08867,9,DB00940$t
6695,DB06737,DB08880,25,DB01205$h
6696,DB01075,DB00757,75,DB01219$t
6697,DB00246,DB08922,25,DB00636$t
6698,DB09279,DB04948,25,DB04911$h
6699,DB08880,DB01583,9,DB09080$t
6700,DB04552,DB01137,71,DB01296$t
6701,DB00517,DB01591,25,DB00417$t
6702,DB06196,DB01172,14,DB00645$h
6703,DB09073,DB04855,9,DB11596$t
6704,DB01075,DB00472,75,DB01253$t
6705,DB00422,DB00960,34,DB01501$t
6706,DB01369,DB00227,9,DB01090$h
6707,DB06196,DB00428,14,DB00258$h
6708,DB01154,DB00381,66,DB01627$t
6709,DB09236,DB01320,9,DB01256$h
6710,DB06710,DB01418,45,DB01050$t
6711,DB00199,DB01159,5,DB01501$h
6712,DB00497,DB00933,25,DB09070$h
6713,DB09039,DB01624,5,DB00830$h
6714,DB08976,DB06737,25,DB00242$h
6715,DB00831,DB00892,25,DB09079$t
6716,DB09280,DB01137,8,DB00122$h
6717,DB01321,DB01023,5,DB00847$h
6718,DB01088,DB01158,66,DB00963$h
6719,DB01215,DB00508,25,DB06729$t
6720,DB00734,DB08860,9,DB01143$t
6721,DB12364,DB00210,26,DB00771$h
6722,DB00620,DB01137,25,DB00982$t
6723,DB00312,DB00543,6,DB09282$h
6724,DB00543,DB04871,25,DB01111$h
6725,DB00817,DB00331,63,DB00340$h
6726,DB00343,DB01210,25,DB00736$h
6727,DB00734,DB01624,75,DB01421$h
6728,DB00246,DB00831,25,DB00426$t
6729,DB09072,DB00508,53,DB09321$t
6730,DB00690,DB04908,25,DB01431$t
6731,DB01578,DB01135,76,DB09112$t
6732,DB09330,DB00869,9,DB00255$h
6733,DB00253,DB08804,57,DB09034$t
6734,DB06772,DB06287,25,DB01053$h
6735,DB00726,DB00388,85,DB00198$t
6736,DB00775,DB00498,45,DB12924$t
6737,DB01159,DB01587,25,DB00736$h
6738,DB00338,DB08932,5,DB01438$h
6739,DB09065,DB06708,9,DB00027$t
6740,DB01088,DB00226,66,DB00389$t
6741,DB08820,DB00250,9,DB00471$h
6742,DB05676,DB08970,25,DB00289$t
6743,DB09065,DB11575,5,DB00723$h
6744,DB00469,DB01421,14,DB06148$h
6745,DB01275,DB09236,66,DB06480$h
6746,DB00744,DB00919,14,DB00690$h
6747,DB00296,DB01041,53,DB01131$h
6748,DB09280,DB01222,6,DB01264$h
6749,DB00734,DB00656,25,DB00774$t
6750,DB00312,DB06654,6,DB00726$h
6751,DB08970,DB01021,64,DB00703$t
6752,DB04855,DB01297,51,DB08826$t
6753,DB00422,DB01203,34,DB00978$t
6754,DB05676,DB09084,25,DB04967$h
6755,DB04855,DB01590,9,DB04576$h
6756,DB00312,DB00690,6,DB01377$h
6757,DB00486,DB00933,53,DB00468$t
6758,DB08912,DB01268,8,DB12070$h
6759,DB09477,DB00899,25,DB00288$h
6760,DB00199,DB00296,5,DB08992$h
6761,DB01275,DB06712,66,DB00916$h
6762,DB06716,DB09224,25,DB00713$h
6763,DB08880,DB09204,34,DB09221$t
6764,DB01159,DB09034,53,DB13153$h
6765,DB00962,DB01215,25,DB11231$t
6766,DB09280,DB01085,6,DB01403$h
6767,DB00337,DB08984,25,DB01227$h
6768,DB09280,DB01075,8,DB00938$h
6769,DB00338,DB01133,12,DB00802$t
6770,DB00821,DB00421,34,DB09276$t
6771,DB00821,DB08981,25,DB09076$h
6772,DB00633,DB09034,53,DB00765$t
6773,DB08881,DB01261,9,DB00922$h
6774,DB08893,DB00246,75,DB00999$t
6775,DB00831,DB01320,25,DB06701$t
6776,DB00849,DB01418,6,DB00115$h
6777,DB00647,DB00384,25,DB01060$t
6778,DB04855,DB06772,5,DB01598$h
6779,DB00231,DB00508,25,DB09555$t
6780,DB04908,DB01041,53,DB09078$h
6781,DB00700,DB00384,60,DB00628$t
6782,DB00312,DB00472,6,DB00325$h
6783,DB06402,DB00472,75,DB00771$t
6784,DB00227,DB00749,5,DB06819$t
6785,DB01236,DB00964,25,DB00332$t
6786,DB00892,DB08922,25,DB00541$t
6787,DB00700,DB01113,25,DB12483$h
6788,DB06196,DB08970,25,DB05039$h
6789,DB04552,DB06196,25,DB01129$h
6790,DB01155,DB06402,75,DB00273$h
6791,DB09236,DB01236,25,DB00278$t
6792,DB09330,DB00224,9,DB00399$t
6793,DB08820,DB00647,9,DB00813$h
6794,DB06712,DB06403,66,DB00501$h
6795,DB00647,DB00933,25,DB08899$t
6796,DB00892,DB00967,25,DB01247$h
6797,DB09280,DB00472,8,DB00845$h
6798,DB06737,DB09084,25,DB09220$t
6799,DB01320,DB09102,8,DB01338$t
6800,DB01215,DB00697,25,DB00413$h
6801,DB09065,DB06403,5,DB00278$h
6802,DB00543,DB00218,75,DB01437$t
6803,DB00255,DB00764,9,DB00681$t
6804,DB00903,DB00968,25,DB01429$h
6805,DB00775,DB00936,25,DB09008$h
6806,DB09120,DB01418,5,DB01062$t
6807,DB13139,DB00227,9,DB01007$t
6808,DB00472,DB00598,5,DB09183$h
6809,DB09065,DB00332,9,DB00400$t
6810,DB00227,DB00744,5,DB01324$h
6811,DB08976,DB00500,25,DB00978$h
6812,DB08881,DB00338,9,DB13450$t
6813,DB01558,DB00647,25,DB00701$h
6814,DB00708,DB00384,25,DB01579$t
6815,DB09065,DB04871,9,DB09223$h
6816,DB00936,DB00381,25,DB04878$h
6817,DB09054,DB00656,5,DB00181$t
6818,DB09120,DB01558,5,DB01294$t
6819,DB00932,DB01624,5,DB00267$h
6820,DB01164,DB01023,12,DB01114$t
6821,DB00897,DB09017,25,DB03619$h
6822,DB00903,DB00964,25,DB00683$t
6823,DB01026,DB00317,5,DB08802$h
6824,DB08981,DB01210,34,DB08930$h
6825,DB00680,DB01297,66,DB01320$h
6826,DB01158,DB01240,66,DB01578$t
6827,DB00598,DB09236,66,DB00819$h
6828,DB00936,DB00960,34,DB06228$t
6829,DB09330,DB00643,9,DB01179$h
6830,DB09074,DB01418,5,DB00482$h
6831,DB01088,DB02709,47,DB00162$h
6832,DB01158,DB00697,51,DB00605$h
6833,DB08984,DB00598,34,DB08916$h
6834,DB09214,DB02709,25,DB00191$h
6835,DB00734,DB01155,75,DB09257$t
6836,DB01161,DB08922,25,DB00979$t
6837,DB00312,DB00136,6,DB01501$h
6838,DB01274,DB00218,75,DB00335$h
6839,DB08881,DB09185,31,DB11148$h
6840,DB00519,DB09084,25,DB13925$t
6841,DB01164,DB00343,12,DB00643$t
6842,DB01034,DB01023,25,DB01261$t
6843,DB00936,DB01395,60,DB00182$h
6844,DB09073,DB00726,9,DB09269$t
6845,DB06268,DB06403,66,DB00743$h
6846,DB01244,DB08860,25,DB00237$t
6847,DB00255,DB00588,9,DB00395$t
6848,DB09232,DB01240,25,DB01067$t
6849,DB00764,DB08804,57,DB06717$h
6850,DB00500,DB00764,25,DB01206$t
6851,DB09039,DB08901,5,DB00582$h
6852,DB00749,DB01240,12,DB04841$h
6853,DB09280,DB01204,8,DB02659$h
6854,DB04855,DB00498,9,DB07615$t
6855,DB00633,DB00472,25,DB06820$t
6856,DB08820,DB01587,9,DB00851$t
6857,DB09280,DB00907,6,DB06820$h
6858,DB00497,DB01558,25,DB00830$t
6859,DB08807,DB01085,25,DB06148$t
6860,DB00381,DB01089,66,DB00541$t
6861,DB00996,DB06716,25,DB00826$h
6862,DB00338,DB01590,9,DB01250$t
6863,DB01167,DB00530,9,DB00405$t
6864,DB09204,DB03128,25,DB00718$t
6865,DB04855,DB00250,5,DB01162$t
6866,DB00497,DB00508,25,DB01280$h
6867,DB00620,DB01245,25,DB01233$h
6868,DB00764,DB06819,12,DB00567$t
6869,DB08933,DB00224,9,DB06210$t
6870,DB00343,DB00897,5,DB08826$h
6871,DB08912,DB01261,8,DB13873$h
6872,DB00957,DB04878,12,DB06290$h
6873,DB00210,DB08984,25,DB01122$t
6874,DB09230,DB00227,25,DB00216$t
6875,DB08933,DB01296,9,DB00752$h
6876,DB00469,DB01222,25,DB00450$h
6877,DB09073,DB09078,9,DB01008$h
6878,DB08820,DB01181,9,DB00684$t
6879,DB00831,DB01587,25,DB00612$h
6880,DB00224,DB00497,25,DB00230$h
6881,DB09214,DB08976,25,DB00979$h
6882,DB08933,DB00371,9,DB01336$t
6883,DB01274,DB04855,75,DB01030$h
6884,DB09074,DB01558,5,DB01219$h
6885,DB06737,DB00588,25,DB01878$h
6886,DB00343,DB00647,5,DB00875$h
6887,DB00288,DB00843,25,DB09283$t
6888,DB08893,DB00422,5,DB01035$h
6889,DB01320,DB01222,6,DB11106$h
6890,DB00462,DB00486,80,DB00448$h
6891,DB00907,DB01098,9,DB00393$t
6892,DB00312,DB00381,6,DB00899$h
6893,DB00543,DB00764,12,DB02300$t
6894,DB01380,DB01251,12,DB00692$h
6895,DB00199,DB01220,9,DB00279$h
6896,DB00296,DB00700,25,DB00550$t
6897,DB00967,DB09034,53,DB00224$t
6898,DB09074,DB04908,25,DB08907$t
6899,DB00224,DB01233,5,DB06616$h
6900,DB01320,DB01274,6,DB00800$h
6901,DB00497,DB00690,25,DB00395$h
6902,DB00844,DB00647,25,DB00027$t
6903,DB08984,DB00700,34,DB08922$t
6904,DB06196,DB00519,34,DB04894$h
6905,DB01320,DB00903,37,DB11239$t
6906,DB00849,DB00543,6,DB01022$h
6907,DB01159,DB00421,25,DB00975$h
6908,DB08893,DB13874,5,DB08871$t
6909,DB01558,DB00726,25,DB00330$t
6910,DB04908,DB09034,53,DB00253$t
6911,DB00903,DB01245,38,DB09097$h
6912,DB00199,DB11613,5,DB01209$h
6913,DB00246,DB00588,5,DB01140$h
6914,DB08933,DB00724,9,DB01213$t
6915,DB01041,DB01210,25,DB00864$h
6916,DB08820,DB01591,9,DB00650$t
6917,DB00500,DB01578,14,DB06480$t
6918,DB08976,DB00919,14,DB00686$h
6919,DB00543,DB01155,75,DB08798$t
6920,DB00633,DB01275,25,DB00563$h
6921,DB01036,DB01591,25,DB00228$h
6922,DB01624,DB00593,25,DB00757$t
6923,DB09065,DB04855,9,DB01078$h
6924,DB01158,DB08932,66,DB09031$h
6925,DB00821,DB08970,25,DB00888$h
6926,DB00312,DB01085,6,DB01218$h
6927,DB08933,DB09123,9,DB00278$h
6928,DB00381,DB06212,9,DB00761$t
6929,DB00678,DB00500,25,DB01160$t
6930,DB01036,DB09039,75,DB01113$h
6931,DB00326,DB06410,25,DB00559$t
6932,DB09065,DB01274,9,DB01012$h
6933,DB01240,DB01089,66,DB00736$t
6934,DB00656,DB00849,25,DB05528$t
6935,DB08981,DB00253,25,DB09038$t
6936,DB00607,DB00255,6,DB00457$t
6937,DB08981,DB01275,34,DB00302$h
6938,DB01075,DB01244,5,DB00642$h
6939,DB09280,DB01159,8,DB01559$h
6940,DB00782,DB00647,25,DB01589$t
6941,DB08881,DB06708,8,DB00500$t
6942,DB00932,DB00519,8,DB00838$h
6943,DB00227,DB09078,5,DB11348$h
6944,DB00991,DB05676,25,DB00126$t
6945,DB01244,DB01089,66,DB00833$h
6946,DB08981,DB00620,25,DB00865$h
6947,DB01075,DB00593,25,DB01053$h
6948,DB08984,DB00158,12,DB00617$t
6949,DB09280,DB00497,6,DB00604$h
6950,DB00963,DB08880,25,DB01121$t
6951,DB08893,DB00598,5,DB01160$h
6952,DB00224,DB00184,5,DB00885$h
6953,DB01026,DB01222,9,DB00444$h
6954,DB01010,DB01203,51,DB12483$t
6955,DB01167,DB01085,5,DB00628$h
6956,DB00697,DB00218,75,DB00593$h
6957,DB09477,DB00744,25,DB01607$h
6958,DB01155,DB00331,63,DB00564$t
6959,DB00678,DB01275,25,DB00468$h
6960,DB02709,DB01160,12,DB00562$h
6961,DB09232,DB09477,25,DB00215$t
6962,DB00199,DB00647,5,DB09536$t
6963,DB05265,DB00726,9,DB08865$t
6964,DB00782,DB01337,25,DB00720$h
6965,DB01320,DB01154,6,DB01218$h
6966,DB00782,DB00708,25,DB09091$h
6967,DB00656,DB00588,25,DB00972$t
6968,DB00776,DB01395,8,DB00276$h
6969,DB00184,DB01236,5,DB01359$h
6970,DB00678,DB01098,5,DB00706$t
6971,DB08881,DB08916,9,DB00319$t
6972,DB00508,DB09034,53,DB11235$t
6973,DB00800,DB00968,66,DB01435$h
6974,DB09280,DB01039,6,DB11817$h
6975,DB00991,DB00817,71,DB00849$t
6976,DB09227,DB00296,25,DB06708$t
6977,DB00246,DB00296,5,DB09146$t
6978,DB04855,DB08807,51,DB01098$h
6979,DB00749,DB00598,34,DB09070$t
6980,DB00338,DB00843,5,DB00341$h
6981,DB09073,DB00234,9,DB00563$t
6982,DB09280,DB08881,6,DB00978$h
6983,DB00996,DB01215,25,DB01071$t
6984,DB01275,DB01098,9,DB01004$h
6985,DB01261,DB00543,9,DB00921$h
6986,DB09084,DB08808,34,DB00830$h
6987,DB01320,DB01034,8,DB06711$t
6988,DB01558,DB00656,25,DB00915$h
6989,DB00726,DB01590,9,DB01708$h
6990,DB09330,DB00588,9,DB11093$h
6991,DB00831,DB09034,53,DB06626$t
6992,DB00224,DB08916,8,DB09018$h
6993,DB03796,DB01590,9,DB01586$t
6994,DB00749,DB01297,34,DB00863$h
6995,DB00312,DB06212,8,DB00817$h
6996,DB09275,DB00685,0,DB01026$t
6997,DB00343,DB00869,5,DB00814$h
6998,DB00218,DB09268,12,DB01262$h
6999,DB00338,DB01167,8,DB00857$t
7000,DB09279,DB09477,25,DB01414$h
7001,DB00849,DB00726,6,DB01602$t
7002,DB09232,DB01210,25,DB01337$t
7003,DB09054,DB00246,5,DB01217$h
7004,DB00343,DB01297,66,DB06724$h
7005,DB00246,DB09074,9,DB09462$h
7006,DB01236,DB01154,25,DB00894$h
7007,DB00831,DB08807,66,DB06211$t
7008,DB09280,DB08867,8,DB09209$t
7009,DB00685,DB00491,63,DB00647$h
7010,DB00231,DB00734,25,DB04552$h
7011,DB06817,DB01098,70,DB00438$h
7012,DB09054,DB09123,9,DB00804$t
7013,DB00897,DB01440,25,DB01399$t
7014,DB00246,DB00381,5,DB09087$h
7015,DB00933,DB09224,25,DB00430$h
7016,DB00184,DB00158,5,DB00936$h
7017,DB00199,DB06789,5,DB00689$t
7018,DB00312,DB00726,6,DB09216$h
7019,DB08976,DB08984,25,DB09146$h
7020,DB09280,DB01380,6,DB09135$h
7021,DB09054,DB01591,5,DB00636$h
7022,DB00312,DB12026,6,DB11614$h
7023,DB01039,DB00498,45,DB00771$t
7024,DB01026,DB00678,5,DB08819$h
7025,DB00246,DB00633,25,DB01126$h
7026,DB00400,DB08867,8,DB09231$h
7027,DB04855,DB01039,5,DB01545$h
7028,DB08880,DB00250,5,DB08970$h
7029,DB01421,DB01135,76,DB00774$h
7030,DB01236,DB01113,25,DB08987$h
7031,DB04855,DB00338,5,DB00932$h
7032,DB00543,DB04855,75,DB11106$t
7033,DB04552,DB00700,34,DB06771$h
7034,DB01380,DB01261,12,DB04573$t
7035,DB06268,DB08860,9,DB05541$h
7036,DB06737,DB01077,25,DB09267$h
7037,DB00199,DB00250,5,DB09047$h
7038,DB09275,DB06701,1,DB00728$t
7039,DB00199,DB09090,5,DB00423$h
7040,DB09065,DB00250,5,DB00932$t
7041,DB01321,DB09230,5,DB01435$h
7042,DB00843,DB08808,51,DB00827$h
7043,DB00253,DB00136,12,DB00356$h
7044,DB08893,DB01624,75,DB00560$t
7045,DB09074,DB01624,9,DB00779$t
7046,DB00749,DB08984,25,DB00184$h
7047,DB08984,DB00288,25,DB01396$h
7048,DB01275,DB00869,66,DB00631$t
7049,DB00932,DB05266,47,DB00356$h
7050,DB00227,DB00734,5,DB05676$h
7051,DB01041,DB00700,25,DB00992$h
7052,DB00519,DB04552,25,DB05294$t
7053,DB09073,DB00199,9,DB01627$h
7054,DB04948,DB08932,66,DB06155$h
7055,DB08981,DB09084,25,DB08815$t
7056,DB00844,DB00593,25,DB00459$t
7057,DB01611,DB11121,8,DB00742$t
7058,DB06708,DB01624,5,DB00604$h
7059,DB00224,DB05676,5,DB12598$h
7060,DB01558,DB01320,9,DB00880$t
7061,DB00234,DB01590,9,DB01606$t
7062,DB09215,DB01395,60,DB00554$t
7063,DB02709,DB03615,14,DB00181$h
7064,DB01440,DB01558,25,DB00335$h
7065,DB06196,DB01155,71,DB06243$t
7066,DB01321,DB08992,5,DB00963$h
7067,DB09072,DB01161,53,DB09238$h
7068,DB09227,DB01240,25,DB01063$h
7069,DB00656,DB09034,53,DB01591$h
7070,DB04911,DB01418,9,DB01015$h
7071,DB09215,DB00588,25,DB06825$t
7072,DB00967,DB01337,25,DB00565$h
7073,DB00312,DB01154,25,DB01331$h
7074,DB09074,DB00734,5,DB01076$h
7075,DB01320,DB01181,10,DB00718$t
7076,DB01154,DB09242,66,DB01263$h
7077,DB00312,DB09034,53,DB01001$t
7078,DB13874,DB01220,9,DB01338$h
7079,DB08976,DB05676,25,DB01253$h
7080,DB01075,DB08893,5,DB01032$h
7081,DB00199,DB09078,75,DB09143$t
7082,DB08820,DB09123,9,DB00474$t
7083,DB00899,DB01154,25,DB01174$h
7084,DB00899,DB00633,25,DB00377$h
7085,DB01075,DB00218,75,DB00461$h
7086,DB01155,DB01624,75,DB01131$t
7087,DB01159,DB00968,25,DB06212$t
7088,DB06212,DB00519,60,DB01090$t
7089,DB00543,DB00588,25,DB01060$t
7090,DB00844,DB00726,25,DB01138$h
7091,DB01026,DB01105,5,DB00978$t
7092,DB09065,DB01244,9,DB08875$h
7093,DB01023,DB06712,66,DB00892$t
7094,DB00384,DB00633,25,DB08826$h
7095,DB09120,DB06212,9,DB00325$t
7096,DB00508,DB01159,25,DB01074$t
7097,DB00933,DB00543,25,DB01182$t
7098,DB00255,DB00253,9,DB09112$h
7099,DB00384,DB00598,25,DB00449$h
7100,DB00227,DB01039,5,DB06694$h
7101,DB00800,DB00869,66,DB00924$h
7102,DB00708,DB04908,25,DB00202$t
7103,DB00184,DB01181,5,DB00918$h
7104,DB09275,DB01380,3,DB08799$h
7105,DB01158,DB06268,66,DB00758$t
7106,DB00932,DB06287,25,DB01583$h
7107,DB02709,DB00903,37,DB03796$t
