,Drug1_ID,Drug2_ID,Y,Neg samples
52229,DB09072,DB01219,53,DB00213$t
52230,DB00486,DB01219,53,DB00353$t
52231,DB00341,DB00726,25,DB00753$t
52232,DB00962,DB09225,25,DB12332$t
52233,DB01164,DB00710,8,DB09277$h
52234,DB00688,DB08981,25,DB00778$h
52235,DB09074,DB12267,5,DB09230$h
52236,DB00951,DB01320,9,DB00763$h
52237,DB06698,DB01274,12,DB00880$h
52238,DB00238,DB00957,8,DB09555$t
52239,DB12332,DB01023,5,DB00685$h
52240,DB09330,DB00433,9,DB00483$h
52241,DB00315,DB09224,25,DB09561$t
52242,DB08912,DB01118,8,DB01035$h
52243,DB01167,DB01355,5,DB00385$h
52244,DB09224,DB09286,25,DB11699$h
52245,DB00496,DB00708,25,DB00919$t
52246,DB00224,DB00425,5,DB00646$t
52247,DB09054,DB00947,5,DB00323$h
52248,DB04840,DB09242,66,DB00035$t
52249,DB00615,DB00255,8,DB01268$h
52250,DB04552,DB06736,25,DB06211$t
52251,DB07615,DB01021,12,DB00727$h
52252,DB01159,DB09342,25,DB00257$h
52253,DB00697,DB00747,25,DB13783$t
52254,DB08893,DB01184,75,DB01245$t
52255,DB08971,DB00817,25,DB00722$h
52256,DB08822,DB00821,25,DB01353$h
52257,DB09054,DB00495,5,DB01220$t
52258,DB01210,DB08907,25,DB01120$h
52259,DB09280,DB01242,8,DB08804$h
52260,DB00231,DB00835,25,DB01303$t
52261,DB01254,DB00724,9,DB00896$h
52262,DB00519,DB09038,25,DB01259$t
52263,DB00203,DB00936,5,DB01144$t
52264,DB00433,DB00543,25,DB00968$t
52265,DB00744,DB01401,25,DB00503$t
52266,DB00500,DB00846,25,DB09265$h
52267,DB00963,DB01013,25,DB06193$h
52268,DB09054,DB00169,5,DB09154$h
52269,DB00281,DB00831,5,DB00014$t
52270,DB00468,DB00508,9,DB00339$t
52271,DB09054,DB00687,9,DB06707$t
52272,DB00224,DB04938,9,DB08899$t
52273,DB00486,DB08918,25,DB09080$h
52274,DB00753,DB00598,25,DB13925$h
52275,DB08981,DB00091,20,DB00940$h
52276,DB01215,DB00215,25,DB09080$h
52277,DB08797,DB00620,25,DB00405$t
52278,DB00224,DB00980,9,DB01243$h
52279,DB00358,DB01085,25,DB00548$h
52280,DB08922,DB00391,48,DB05246$t
52281,DB00796,DB06403,66,DB01235$t
52282,DB01104,DB01236,5,DB00611$t
52283,DB00647,DB00808,25,DB00750$h
52284,DB00203,DB00598,66,DB00752$t
52285,DB00375,DB06196,0,DB01111$h
52286,DB00435,DB00384,25,DB00220$t
52287,DB09039,DB00997,9,DB00670$t
52288,DB01609,DB00384,9,DB01708$t
52289,DB00849,DB01235,25,DB08439$t
52290,DB08933,DB00628,9,DB00283$t
52291,DB01028,DB04908,25,DB00324$h
52292,DB00253,DB00677,25,DB01241$h
52293,DB01435,DB01160,12,DB00714$h
52294,DB09073,DB00943,9,DB00387$h
52295,DB00805,DB08932,66,DB00821$t
52296,DB01002,DB04908,25,DB00223$h
52297,DB09281,DB01576,14,DB08984$t
52298,DB01015,DB01036,5,DB01059$h
52299,DB06290,DB00656,9,DB00595$t
52300,DB00207,DB00218,75,DB00954$h
52301,DB08881,DB01128,8,DB01414$h
52302,DB08893,DB00281,5,DB00492$h
52303,DB00224,DB01020,5,DB06766$h
52304,DB01580,DB00903,25,DB01185$h
52305,DB05521,DB06403,5,DB06715$h
52306,DB00593,DB09117,53,DB00903$t
52307,DB09074,DB11817,5,DB00817$t
52308,DB01236,DB00281,25,DB06706$h
52309,DB01244,DB00252,9,DB06716$t
52310,DB00788,DB01418,45,DB01622$t
52311,DB08943,DB00381,25,DB00661$h
52312,DB00932,DB04840,5,DB01159$h
52313,DB00690,DB09128,25,DB00150$t
52314,DB00227,DB11574,5,DB00671$h
52315,DB00331,DB01067,63,DB00316$t
52316,DB00695,DB00903,22,DB01186$h
52317,DB00763,DB06212,9,DB00652$t
52318,DB01119,DB06268,66,DB00919$h
52319,DB06786,DB06819,12,DB06739$h
52320,DB01240,DB06228,45,DB06212$t
52321,DB01026,DB00934,5,DB05990$t
52322,DB00866,DB06712,66,DB09570$t
52323,DB00996,DB00961,25,DB00735$t
52324,DB01018,DB09236,66,DB00232$t
52325,DB00554,DB00253,25,DB00701$t
52326,DB01167,DB00783,5,DB05109$h
52327,DB00821,DB00571,34,DB00356$h
52328,DB00678,DB00695,25,DB00651$t
52329,DB09104,DB01098,8,DB13158$h
52330,DB00358,DB00960,51,DB01058$h
52331,DB00220,DB08867,9,DB01243$t
52332,DB02546,DB01624,75,DB00606$t
52333,DB02513,DB00381,25,DB06684$t
52334,DB00257,DB06654,5,DB00436$t
52335,DB00692,DB00700,25,DB08934$h
52336,DB08976,DB01014,25,DB00274$t
52337,DB00398,DB00218,75,DB01193$t
52338,DB00633,DB09128,25,DB00142$h
52339,DB00629,DB00869,66,DB01081$h
52340,DB00250,DB00482,25,DB01390$h
52341,DB00440,DB06772,5,DB00596$h
52342,DB01161,DB00427,25,DB05316$t
52343,DB00477,DB01154,25,DB01324$h
52344,DB00690,DB00555,25,DB11106$t
52345,DB00363,DB00381,25,DB00511$t
52346,DB01263,DB06403,5,DB00585$h
52347,DB08865,DB06287,5,DB11641$h
52348,DB01045,DB08922,6,DB01303$h
52349,DB00258,DB01155,0,DB09090$h
52350,DB00421,DB01364,41,DB02300$h
52351,DB00749,DB01250,20,DB00453$h
52352,DB09074,DB00248,5,DB01100$t
52353,DB00363,DB00593,25,DB00876$h
52354,DB01097,DB01133,25,DB01246$t
52355,DB01175,DB09224,25,DB01170$h
52356,DB00571,DB01220,9,DB09061$h
52357,DB09214,DB00870,25,DB00289$h
52358,DB02709,DB00187,34,DB01228$h
52359,DB00289,DB00246,75,DB01595$h
52360,DB08873,DB04871,5,DB05246$t
52361,DB00519,DB00476,73,DB00695$t
52362,DB00343,DB00499,5,DB00561$t
52363,DB01026,DB08931,9,DB01602$t
52364,DB06413,DB00312,5,DB00433$h
52365,DB00091,DB01245,72,DB04908$t
52366,DB00421,DB00612,25,DB00321$t
52367,DB01075,DB01035,75,DB04953$t
52368,DB01349,DB09084,25,DB11614$t
52369,DB00890,DB08970,9,DB00283$h
52370,DB00212,DB00800,66,DB01399$t
52371,DB09065,DB11828,5,DB00979$t
52372,DB00752,DB00227,9,DB08918$t
52373,DB01628,DB00588,25,DB09231$h
52374,DB00690,DB00341,25,DB06697$t
52375,DB01227,DB01041,53,DB00316$h
52376,DB00401,DB01240,66,DB00120$t
52377,DB00972,DB09034,53,DB01553$h
52378,DB00214,DB01275,25,DB00940$h
52379,DB09048,DB00778,9,DB09075$t
52380,DB01159,DB01452,25,DB00605$h
52381,DB00831,DB00715,25,DB04865$h
52382,DB00554,DB00896,25,DB06702$h
52383,DB01390,DB01222,3,DB01100$h
52384,DB09291,DB01204,9,DB00647$t
52385,DB09054,DB01384,5,DB00888$h
52386,DB00717,DB01418,12,DB01232$h
52387,DB00601,DB04871,25,DB09238$h
52388,DB08797,DB00960,34,DB00743$t
52389,DB01340,DB01098,9,DB06654$t
52390,DB00877,DB09236,25,DB04951$t
52391,DB01201,DB00296,6,DB01140$h
52392,DB01087,DB01210,5,DB04794$t
52393,DB01154,DB00270,66,DB00184$t
52394,DB01198,DB08922,25,DB00514$t
52395,DB00734,DB01577,40,DB00950$h
52396,DB00678,DB06605,5,DB04845$h
52397,DB01708,DB01010,25,DB00122$t
52398,DB00220,DB09078,5,DB01330$h
52399,DB09065,DB00845,5,DB09020$h
52400,DB00091,DB00317,5,DB00177$t
52401,DB01081,DB09017,25,DB01320$h
52402,DB00486,DB00476,73,DB00430$t
52403,DB00337,DB01168,25,DB00530$t
52404,DB01036,DB00854,25,DB00827$t
52405,DB01158,DB09083,51,DB08965$t
52406,DB11609,DB01395,25,DB01178$t
52407,DB01159,DB09068,25,DB00943$h
52408,DB00844,DB00754,25,DB09090$h
52409,DB01104,DB00960,5,DB04845$t
52410,DB00850,DB01161,25,DB00255$t
52411,DB00712,DB09084,25,DB01351$h
52412,DB09224,DB00455,25,DB09038$h
52413,DB00892,DB01176,25,DB06820$t
52414,DB01118,DB00530,9,DB00834$t
52415,DB00482,DB09204,34,DB01466$h
52416,DB00488,DB09289,73,DB00563$t
52417,DB00678,DB04898,5,DB00426$t
52418,DB00540,DB00967,25,DB12070$t
52419,DB00424,DB00708,25,DB09154$h
52420,DB05676,DB00596,25,DB00543$t
52421,DB00907,DB01242,5,DB06695$h
52422,DB00353,DB08827,25,DB09068$t
52423,DB00735,DB04552,25,DB13158$h
52424,DB01161,DB00737,25,DB01208$t
52425,DB00475,DB00962,25,DB00675$h
52426,DB00014,DB00199,75,DB01120$t
52427,DB00285,DB08922,25,DB01050$t
52428,DB00957,DB00912,12,DB08814$t
52429,DB01240,DB03619,25,DB01558$t
52430,DB09227,DB01229,25,DB06626$h
52431,DB09118,DB04871,9,DB01171$h
52432,DB08820,DB09068,9,DB01205$t
52433,DB00849,DB06288,25,DB06802$t
52434,DB01137,DB00682,45,DB00662$t
52435,DB00227,DB01708,5,DB04552$h
52436,DB00677,DB08808,51,DB06217$h
52437,DB00497,DB00391,25,DB04878$t
52438,DB01501,DB04908,25,DB01157$t
52439,DB01104,DB00231,5,DB01130$h
52440,DB00324,DB01245,25,DB09087$t
52441,DB00788,DB00288,25,DB01190$h
52442,DB09281,DB11921,3,DB00740$t
52443,DB00203,DB00226,46,DB12532$h
52444,DB00371,DB00660,25,DB01263$t
52445,DB09090,DB01377,25,DB01007$h
52446,DB00220,DB01418,5,DB01101$h
52447,DB00224,DB01126,9,DB00881$h
52448,DB01319,DB00588,5,DB00380$h
52449,DB09039,DB00571,5,DB00810$h
52450,DB00246,DB01197,5,DB08992$h
52451,DB00801,DB01587,25,DB00454$t
52452,DB00844,DB13025,25,DB01041$h
52453,DB08933,DB06144,9,DB00177$t
52454,DB01236,DB01106,25,DB00977$h
52455,DB00252,DB00497,6,DB00966$h
52456,DB01072,DB01155,75,DB00698$t
52457,DB00537,DB09078,75,DB00996$h
52458,DB00537,DB01098,9,DB06261$t
52459,DB06196,DB00390,9,DB01042$t
52460,DB00588,DB00880,64,DB01332$h
52461,DB00996,DB01623,25,DB08864$h
52462,DB01200,DB04948,25,DB01026$h
52463,DB01545,DB01587,25,DB01576$h
52464,DB00831,DB00195,66,DB00257$t
52465,DB01009,DB06196,25,DB09225$t
52466,DB00210,DB00452,14,DB01207$h
52467,DB00907,DB00748,25,DB01051$h
52468,DB01154,DB00790,66,DB01260$h
52469,DB00337,DB13783,25,DB00517$h
52470,DB00685,DB00280,63,DB06145$t
52471,DB01085,DB09053,9,DB01355$t
52472,DB06204,DB01041,53,DB00424$h
52473,DB00991,DB01214,34,DB00346$t
52474,DB02709,DB00770,12,DB00486$h
52475,DB09065,DB08864,9,DB00781$h
52476,DB00321,DB01624,75,DB00977$t
52477,DB00310,DB06403,66,DB04896$t
52478,DB01167,DB00683,9,DB01463$t
52479,DB00497,DB00281,25,DB00807$h
52480,DB00582,DB01380,5,DB00359$h
52481,DB00458,DB04855,75,DB00801$h
52482,DB01236,DB00189,25,DB00513$t
52483,DB08880,DB06290,9,DB00654$t
52484,DB00246,DB00835,5,DB01018$h
52485,DB09072,DB11148,53,DB00205$h
52486,DB09280,DB00813,8,DB03585$t
52487,DB00907,DB00715,5,DB09102$t
52488,DB01026,DB00575,5,DB04835$h
52489,DB00697,DB01180,66,DB00216$t
52490,DB08880,DB00795,9,DB00221$t
52491,DB01624,DB00323,25,DB00493$t
52492,DB06737,DB08819,12,DB00801$h
52493,DB00708,DB00297,25,DB00246$h
52494,DB11126,DB01583,12,DB06217$t
52495,DB00202,DB00844,51,DB01168$t
52496,DB09281,DB00705,8,DB09099$t
52497,DB00285,DB08932,5,DB01164$t
52498,DB01053,DB06263,8,DB01249$h
52499,DB01062,DB08893,25,DB11235$h
52500,DB08912,DB04868,8,DB01188$t
52501,DB01591,DB00477,75,DB09102$t
52502,DB06402,DB01035,75,DB00892$t
52503,DB00962,DB01189,25,DB09154$h
52504,DB00573,DB01380,25,DB00935$t
52505,DB00784,DB01240,12,DB06290$h
52506,DB00312,DB00887,66,DB01182$h
52507,DB09330,DB06203,9,DB12267$h
52508,DB00484,DB01244,46,DB08871$t
52509,DB09048,DB08881,9,DB08811$t
52510,DB01215,DB01588,25,DB00583$h
52511,DB00899,DB01081,25,DB06209$h
52512,DB01623,DB09078,75,DB00562$h
52513,DB01167,DB00628,5,DB00611$t
52514,DB00255,DB00959,9,DB00797$t
52515,DB00794,DB00991,6,DB01011$h
52516,DB00622,DB01113,25,DB00367$t
52517,DB00726,DB00268,77,DB00684$t
52518,DB00412,DB00495,5,DB00381$h
52519,DB00794,DB01036,6,DB01185$h
52520,DB00401,DB00734,66,DB00885$h
52521,DB00749,DB13167,25,DB11126$h
52522,DB00231,DB00268,77,DB01621$t
52523,DB00246,DB00308,31,DB00769$h
52524,DB00897,DB01176,25,DB00350$t
52525,DB00206,DB00960,66,DB01202$t
52526,DB09330,DB00717,9,DB09067$t
52527,DB01159,DB00356,25,DB09156$t
52528,DB00359,DB06268,5,DB01046$h
52529,DB09074,DB08903,5,DB00686$t
52530,DB00450,DB09224,53,DB09265$t
52531,DB00647,DB00949,25,DB00297$t
52532,DB09123,DB00731,12,DB09291$t
52533,DB00454,DB01624,25,DB00626$h
52534,DB00381,DB00489,25,DB09054$h
52535,DB01192,DB00726,25,DB03128$t
52536,DB03585,DB00588,25,DB01243$t
52537,DB00487,DB09268,12,DB01656$t
52538,DB00919,DB00657,72,DB00908$t
52539,DB00246,DB01191,5,DB01098$h
52540,DB00246,DB06155,5,DB01592$h
52541,DB09120,DB06216,5,DB04339$h
52542,DB00908,DB00967,25,DB06700$h
52543,DB00231,DB00679,25,DB00335$h
52544,DB00631,DB01240,25,DB02659$h
52545,DB06288,DB00967,25,DB01160$h
52546,DB09204,DB00657,25,DB00956$h
52547,DB00224,DB00243,9,DB00256$h
52548,DB06788,DB01624,75,DB00920$h
52549,DB01153,DB09090,25,DB06725$h
52550,DB00907,DB01209,25,DB09282$t
52551,DB05676,DB08797,25,DB00318$h
52552,DB00869,DB00925,66,DB01397$h
52553,DB08880,DB00629,8,DB06403$h
52554,DB00508,DB00801,25,DB00811$h
52555,DB09120,DB00245,5,DB11613$h
52556,DB08881,DB04868,9,DB00493$t
52557,DB09065,DB01256,9,DB00819$h
52558,DB00502,DB00843,5,DB01176$h
52559,DB00206,DB00381,25,DB00355$t
52560,DB01263,DB00246,5,DB01303$h
52561,DB00679,DB01215,25,DB06290$t
52562,DB00470,DB01320,53,DB08873$h
52563,DB00620,DB03793,12,DB00485$t
52564,DB01032,DB08916,9,DB00973$h
52565,DB08912,DB00564,8,DB09516$h
52566,DB08987,DB00967,25,DB00142$h
52567,DB01233,DB01184,75,DB00402$t
52568,DB00482,DB00543,5,DB01392$h
52569,DB00898,DB01418,8,DB01235$t
52570,DB00496,DB00726,5,DB09280$t
52571,DB00199,DB00531,5,DB09210$h
52572,DB00177,DB00469,5,DB00208$t
52573,DB05265,DB01223,8,DB00237$h
52574,DB00695,DB00700,25,DB00294$t
52575,DB00705,DB00371,5,DB01422$h
52576,DB00497,DB09071,25,DB00282$t
52577,DB11362,DB04272,45,DB00628$t
52578,DB09330,DB00768,9,DB00451$h
52579,DB01252,DB00672,63,DB01336$t
52580,DB02709,DB09212,25,DB00636$t
52581,DB00821,DB01177,14,DB00669$t
52582,DB08933,DB09270,9,DB02701$h
52583,DB00479,DB01135,76,DB04575$t
52584,DB08981,DB00195,34,DB00327$h
52585,DB01088,DB00310,66,DB00271$t
52586,DB00199,DB01223,5,DB01582$t
52587,DB01017,DB00633,53,DB00219$t
52588,DB09065,DB00834,9,DB00300$h
52589,DB01122,DB00782,12,DB01048$h
52590,DB00991,DB00300,25,DB00766$h
52591,DB00224,DB13158,9,DB01708$t
52592,DB00744,DB06605,45,DB04845$t
52593,DB01628,DB08984,25,DB01007$h
52594,DB01247,DB01233,25,DB09084$h
52595,DB00647,DB00921,53,DB00175$t
52596,DB00543,DB04953,25,DB08873$t
52597,DB00421,DB06207,9,DB06626$h
52598,DB00674,DB01036,12,DB00361$h
52599,DB09232,DB00373,25,DB00744$t
52600,DB09242,DB00436,66,DB00323$t
52601,DB06196,DB00035,25,DB01291$t
52602,DB09074,DB00808,5,DB01558$h
52603,DB09065,DB00367,9,DB00471$h
52604,DB08808,DB00938,36,DB00731$t
52605,DB01034,DB09238,25,DB00737$h
52606,DB00870,DB01077,25,DB00752$t
52607,DB08880,DB08906,25,DB01336$t
52608,DB01157,DB01023,25,DB00647$h
52609,DB00371,DB00794,25,DB11586$t
52610,DB00202,DB00497,51,DB00242$h
52611,DB09215,DB11921,25,DB00639$t
52612,DB04868,DB00757,5,DB00388$h
52613,DB00199,DB04844,75,DB00226$h
52614,DB00393,DB00519,25,DB01608$t
52615,DB00808,DB01113,25,DB01013$t
52616,DB09073,DB05109,9,DB00614$t
52617,DB06712,DB00758,12,DB06413$t
52618,DB01101,DB00412,5,DB00770$t
52619,DB09065,DB09262,9,DB00655$h
52620,DB00795,DB00498,45,DB09128$t
52621,DB06707,DB01297,50,DB00790$t
52622,DB09296,DB00864,9,DB00991$t
52623,DB08912,DB01103,8,DB08867$h
52624,DB00735,DB00588,25,DB09112$t
52625,DB00317,DB00264,9,DB00370$t
52626,DB01167,DB00223,9,DB00445$t
52627,DB09291,DB00497,5,DB04576$h
52628,DB08820,DB01131,9,DB01160$h
52629,DB00238,DB06403,6,DB01068$h
52630,DB01254,DB08893,9,DB00408$t
52631,DB01320,DB00612,6,DB00603$h
52632,DB00907,DB01463,25,DB00278$t
52633,DB08820,DB05541,9,DB08808$h
52634,DB05676,DB00394,25,DB11989$t
52635,DB00897,DB01463,25,DB11581$t
52636,DB00678,DB00502,5,DB00571$h
52637,DB08797,DB00158,12,DB00402$t
52638,DB00834,DB13874,9,DB11943$t
52639,DB09065,DB00661,5,DB00222$t
52640,DB00598,DB00742,25,DB12070$t
52641,DB00224,DB04574,5,DB09101$h
52642,DB04855,DB00682,9,DB00270$t
52643,DB09291,DB00530,5,DB00627$t
52644,DB01189,DB00508,25,DB01183$t
52645,DB00774,DB00633,25,DB00287$h
52646,DB08820,DB01020,9,DB00288$h
52647,DB08958,DB08992,25,DB00694$t
52648,DB06826,DB08808,66,DB00444$t
52649,DB01161,DB00921,53,DB00475$t
52650,DB00454,DB00708,25,DB01411$t
52651,DB00708,DB00768,25,DB00793$t
52652,DB00873,DB01155,25,DB01093$t
52653,DB00350,DB00678,25,DB00376$h
52654,DB09198,DB01154,5,DB00709$h
52655,DB00246,DB00482,5,DB00904$h
52656,DB00897,DB13323,25,DB01070$t
52657,DB00813,DB00588,25,DB06145$t
52658,DB01069,DB01026,8,DB00704$t
52659,DB00227,DB09262,5,DB00301$t
52660,DB01137,DB00908,75,DB01440$h
52661,DB00615,DB08992,8,DB05245$t
52662,DB00678,DB04841,5,DB01412$h
52663,DB00320,DB01098,5,DB00783$h
52664,DB00996,DB01356,25,DB08912$h
52665,DB00375,DB09215,0,DB01127$t
52666,DB00844,DB01175,78,DB00850$h
52667,DB01232,DB08867,9,DB00448$h
52668,DB08820,DB09027,9,DB09323$h
52669,DB00697,DB08910,25,DB00302$h
52670,DB08970,DB00483,25,DB09117$t
52671,DB08881,DB00946,8,DB00262$t
52672,DB00700,DB00091,60,DB12267$t
52673,DB00246,DB00324,5,DB09198$h
52674,DB03585,DB04272,45,DB04865$t
52675,DB08970,DB09269,12,DB00399$t
52676,DB00877,DB09090,25,DB00502$t
52677,DB09065,DB06700,5,DB01089$h
52678,DB01156,DB00726,5,DB00708$h
52679,DB00465,DB00903,37,DB00998$t
52680,DB09065,DB00863,9,DB00640$t
52681,DB01211,DB00253,9,DB04743$h
52682,DB00496,DB01159,5,DB08874$h
52683,DB01609,DB01181,8,DB00357$h
52684,DB00963,DB06781,25,DB00199$t
52685,DB08933,DB05239,9,DB08908$t
52686,DB11730,DB01590,9,DB06706$h
52687,DB01320,DB05239,8,DB00211$h
52688,DB06737,DB00335,34,DB06262$h
52689,DB01320,DB00823,12,DB05528$t
52690,DB00227,DB04835,5,DB09230$t
52691,DB00808,DB00326,14,DB00577$t
52692,DB04951,DB00903,37,DB01161$t
52693,DB09232,DB00691,25,DB04894$h
52694,DB13874,DB01394,9,DB01083$h
52695,DB08912,DB00444,8,DB06480$h
52696,DB01452,DB09224,25,DB11156$t
52697,DB01589,DB01161,25,DB00175$h
52698,DB00281,DB00697,9,DB00267$h
52699,DB01264,DB09074,9,DB01015$t
52700,DB00844,DB09166,25,DB00803$t
52701,DB00281,DB06716,25,DB01628$t
52702,DB01320,DB00921,53,DB00758$t
52703,DB09281,DB00720,8,DB00381$h
52704,DB08922,DB01106,25,DB00816$t
52705,DB00924,DB01159,25,DB00843$h
52706,DB01233,DB00206,25,DB00636$h
52707,DB01154,DB00748,25,DB01233$t
52708,DB00615,DB12026,6,DB01176$h
52709,DB00243,DB01107,5,DB00529$t
52710,DB00371,DB00273,25,DB09137$h
52711,DB01007,DB01023,25,DB01326$t
52712,DB01403,DB01203,66,DB08875$t
52713,DB00708,DB00434,25,DB00954$h
52714,DB00220,DB01159,5,DB01581$h
52715,DB08954,DB09075,45,DB00751$t
52716,DB00749,DB00880,12,DB00255$h
52717,DB09065,DB09389,9,DB00583$h
52718,DB00542,DB00897,9,DB01212$h
52719,DB09477,DB00489,25,DB00673$h
52720,DB00963,DB00939,25,DB00387$h
52721,DB00392,DB01337,25,DB11342$h
52722,DB00327,DB01587,25,DB06704$t
52723,DB00179,DB01133,25,DB00453$h
52724,DB00690,DB05246,25,DB00260$t
52725,DB01254,DB00317,9,DB00529$h
52726,DB09477,DB01356,9,DB01575$h
52727,DB00656,DB00321,25,DB06736$h
52728,DB00508,DB08872,25,DB00559$t
52729,DB00907,DB00316,5,DB11691$t
52730,DB00598,DB04920,25,DB00772$h
52731,DB06697,DB00757,5,DB00308$t
52732,DB04871,DB00706,5,DB09342$h
52733,DB01142,DB09242,12,DB00380$h
52734,DB08881,DB00755,8,DB00727$h
52735,DB01320,DB00398,8,DB01397$t
52736,DB08881,DB01115,9,DB00759$t
52737,DB00748,DB04908,25,DB01034$h
52738,DB00349,DB01395,8,DB00662$h
52739,DB00203,DB08875,5,DB00649$h
52740,DB00201,DB00640,12,DB00247$t
52741,DB00227,DB09082,5,DB09009$t
52742,DB01118,DB00421,25,DB01245$h
52743,DB01215,DB09286,25,DB00495$h
52744,DB01263,DB01137,75,DB09034$h
52745,DB09330,DB00906,9,DB00869$h
52746,DB13595,DB01077,8,DB00972$h
52747,DB01036,DB06589,75,DB01452$t
52748,DB01026,DB00367,5,DB00242$h
52749,DB00210,DB00905,12,DB09321$t
52750,DB00169,DB13874,5,DB00404$h
52751,DB00388,DB00841,25,DB01095$h
52752,DB01624,DB00961,25,DB00205$h
52753,DB00962,DB00321,25,DB01598$t
52754,DB08439,DB01418,45,DB11342$t
52755,DB00199,DB01016,5,DB02546$t
52756,DB00821,DB00394,25,DB05521$t
52757,DB04871,DB01028,5,DB00959$h
52758,DB00517,DB11609,25,DB00500$h
52759,DB00500,DB00884,25,DB08871$h
52760,DB00440,DB01261,5,DB00827$t
52761,DB04846,DB00903,64,DB00277$t
52762,DB00559,DB01023,8,DB04946$h
52763,DB01129,DB01167,8,DB00744$t
52764,DB09054,DB00820,9,DB13231$h
52765,DB01320,DB00321,6,DB01326$h
52766,DB00312,DB01182,8,DB00548$h
52767,DB00678,DB01348,25,DB01175$t
52768,DB00735,DB06737,25,DB01339$t
52769,DB01029,DB01041,5,DB11121$t
52770,DB08881,DB08873,8,DB06480$h
52771,DB01400,DB01220,9,DB01021$t
52772,DB00681,DB00800,25,DB01331$t
52773,DB01159,DB00393,25,DB00979$t
52774,DB02546,DB00412,12,DB00614$h
52775,DB00784,DB00288,25,DB00962$h
52776,DB00745,DB06212,9,DB01064$t
52777,DB06737,DB00278,45,DB06701$t
52778,DB00925,DB01041,25,DB00854$h
52779,DB00706,DB00700,25,DB11921$t
52780,DB00208,DB01107,5,DB01282$h
52781,DB01239,DB01220,9,DB00323$t
52782,DB01023,DB00624,5,DB00423$h
52783,DB00831,DB00181,25,DB00412$t
52784,DB00899,DB00774,25,DB01418$h
52785,DB09198,DB00678,5,DB00636$h
52786,DB00881,DB00227,9,DB00268$t
52787,DB00755,DB01210,25,DB00555$t
52788,DB00734,DB00527,25,DB08918$h
52789,DB00350,DB06403,66,DB09078$t
52790,DB06772,DB01179,25,DB00425$h
52791,DB01026,DB00374,5,DB09389$h
52792,DB09074,DB00277,5,DB01623$t
52793,DB06595,DB01181,5,DB05015$t
52794,DB08912,DB00395,8,DB01228$h
52795,DB06690,DB00697,25,DB00254$t
52796,DB01283,DB02709,25,DB00264$t
52797,DB00325,DB01240,66,DB00980$h
52798,DB11699,DB01253,78,DB08931$h
52799,DB00650,DB01101,25,DB00935$h
52800,DB01234,DB01098,9,DB06402$h
52801,DB01104,DB06701,5,DB00232$h
52802,DB09048,DB00678,9,DB09322$h
52803,DB01159,DB06144,25,DB00932$h
52804,DB00543,DB00998,25,DB00792$h
52805,DB06737,DB00445,14,DB13139$t
52806,DB01172,DB01336,76,DB00263$t
52807,DB00629,DB06712,66,DB13925$h
52808,DB00647,DB01614,25,DB00324$t
52809,DB00708,DB04842,25,DB00761$t
52810,DB09039,DB06204,5,DB01609$t
52811,DB09082,DB00246,75,DB00686$t
52812,DB00677,DB09204,51,DB00344$h
52813,DB00932,DB08882,8,DB01598$h
52814,DB00231,DB06153,25,DB01150$h
52815,DB00543,DB00268,77,DB00892$t
52816,DB06290,DB06708,9,DB00658$t
52817,DB00402,DB00588,25,DB00537$t
52818,DB00744,DB01399,25,DB09000$t
52819,DB01036,DB04946,75,DB00706$t
52820,DB01558,DB01080,25,DB00956$t
52821,DB01433,DB09017,25,DB00989$t
52822,DB00500,DB06605,45,DB12026$h
52823,DB00726,DB01069,25,DB11126$t
52824,DB00264,DB01159,5,DB00222$t
52825,DB01164,DB08930,8,DB00190$h
52826,DB00224,DB00379,5,DB08983$h
52827,DB00199,DB00567,5,DB00847$h
52828,DB01185,DB01418,45,DB01393$t
52829,DB06228,DB00897,9,DB01232$t
52830,DB00227,DB06144,5,DB00202$h
52831,DB01224,DB04908,25,DB06810$t
52832,DB01589,DB00967,25,DB04918$t
52833,DB06717,DB13874,9,DB01255$h
52834,DB00472,DB01253,25,DB00612$t
52835,DB00218,DB00743,75,DB00140$h
52836,DB00201,DB00724,5,DB04951$h
52837,DB00312,DB00705,6,DB00927$h
52838,DB01200,DB00647,25,DB06595$t
52839,DB00312,DB09030,8,DB00490$h
52840,DB01036,DB00738,75,DB01067$t
52841,DB00188,DB00337,5,DB05990$h
52842,DB06413,DB01320,5,DB00207$h
52843,DB00794,DB01268,8,DB00376$t
52844,DB11699,DB00315,78,DB00861$t
52845,DB09074,DB00426,5,DB00455$h
52846,DB00897,DB00321,25,DB08996$t
52847,DB00708,DB09345,25,DB00530$h
52848,DB08797,DB01021,12,DB00359$h
52849,DB00774,DB01158,66,DB00938$h
52850,DB06772,DB00487,25,DB00381$h
52851,DB00818,DB01236,25,DB01260$h
52852,DB05381,DB06212,9,DB01422$t
52853,DB01236,DB01144,25,DB00728$t
52854,DB09214,DB01219,25,DB00806$h
52855,DB00790,DB04552,25,DB09068$t
52856,DB09279,DB00790,25,DB01226$t
52857,DB01026,DB00755,5,DB13872$h
52858,DB00849,DB01196,12,DB00321$t
52859,DB01062,DB09272,55,DB08871$t
52860,DB00343,DB00918,5,DB09414$h
52861,DB00472,DB06695,10,DB11148$t
52862,DB00708,DB01214,51,DB01175$h
52863,DB00210,DB00946,45,DB01149$t
