,smiles,ld50
6140,O=S1(=O)CCC(Br)C1,2.967
6141,CC(C)COC(=O)CCCOc1ccc(Cl)cc1Cl,3.007
6142,CCCN(CC)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.119
6143,O=[N+]([O-])OCCOCCO[N+](=O)[O-],2.416
6144,CCC(SC(C)=NOC(=O)NC)C(N)=O,4.218999999999999
6145,Clc1ccc(N=Nc2ccc(Cl)c(Cl)c2)cc1Cl,1.806
6146,NC1CCCCC1N,1.399
6147,O=C(O)c1c(O)cccc1C=NOCc1ccc(Cl)cc1,2.475
6148,CCN(CC)C(=S)NN=Cc1ccc([N+](=O)[O-])o1,2.557
6149,CNC(=O)ON=C(C)SC(C)C(N)=O,3.964
6150,CNc1snc2ccccc12,2.613
6151,O=C(Nc1ccc([N+](=O)[O-])cc1)OCc1cccnc1,4.29
6152,BrCc1cccc(Oc2ccccc2)c1,2.0540000000000003
6153,Cc1cc(O)c(C)c(C)c1O,1.6769999999999998
6154,CNC(=O)ON=C(C)SCC(N)=O,3.559
6155,O=[N+]([O-])c1ccc(C=NNC(=S)N2CCCCC2)o1,2.576
6156,CNC(=O)ON=C(C)SCC(=O)N(C)C,4.377
6157,O=[N+]([O-])c1ccc(C=NNC(=S)N2CCCC2)o1,2.5540000000000003
6158,O=C(O)c1ccccc1Nc1c(Cl)cc(Cl)c2ccccc12,1.592
6159,O=P(O)(O)Oc1ccccc1,1.881
6160,Cc1ncc(CS)c(CO)c1O,2.154
6161,CN(C)C(=S)NN=Cc1ccc([N+](=O)[O-])o1,2.509
6162,CNC(=O)ON=C(C)SCC(=O)N1CCCC1,4.023
6163,O=C(Nc1ccccc1)Nc1cnns1,1.615
6164,CN1CCN(C(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1,2.574
6165,CNC(=O)ON=C(SCC(N)=O)C(C)(C)C,4.544
6166,FC1(F)C(Cl)=C(Cl)C(F)(F)C1(F)F,2.942
6167,N#Cc1cccc([N+](=O)[O-])c1C#N,2.088
6168,CCCCN(CCCC)C(=O)SCc1ccccc1,1.6980000000000002
6169,CCOC(=O)Cc1ccc(-c2ccccc2)cc1,2.795
6170,CN(C)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.341
6171,Oc1ccc(C2=CCCCC2)cc1,1.789
6172,CC(=NO)C(C)(O)C#Cc1ccccc1,1.813
6173,CC(=Nc1c(I)cc(I)c(C(=O)NCC(C)C(=O)O)c1I)N1CCOCC1,1.676
6174,CCC(C)(C)C1CCC(C2=C(O)C(=O)c3ccccc3C2=O)CC1,2.213
6175,CCOP(=O)(OCC)Oc1ccc(S(C)(=O)=O)c(C)c1,4.598
6176,CC(C)(OO)c1cccc(C(C)(C)OO)c1,2.1790000000000003
6177,Cc1cc(O)ccc1S(C)=O,1.6869999999999998
6178,CCC(=CC(=NO)C(N)=O)C(C)[N+](=O)[O-],2.519
6179,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,1.278
6180,CCCNC(=O)C(C)Nc1ccc(OCC)cc1,1.921
6181,CON=Cc1ccc(OCC(O)(Cn2cncn2)C(C)(C)C)cc1,2.557
6182,N#CSC=CSC#N,3.266
6183,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2N=C=O)cc1,1.163
6184,CCC(C)(C)c1ccc(OCCCCN)c(C(C)(C)CC)c1,2.582
6185,CCCCCCCCCCCCCCCCCC(O)c1ccc(C(=O)O)c(Cl)c1,1.929
6186,ClC1=C(Cl)C2(Cl)C3CC(Cl)CC3C1(Cl)C2(Cl)Cl,1.875
6187,ON=CC(O)(C#Cc1ccccc1)c1ccccc1,1.4580000000000002
6188,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,2.142
6189,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.196
6190,CCCC(CCC)C(C)NC(=O)CC,2.454
6191,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,1.857
6192,CC(C)CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.422
6193,CCN(CC)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.018
6194,CCOC(=O)c1cc2c(ccc3ccccc32)oc1=O,2.23
6195,COC(=O)C=C(C)N,1.816
6196,Cc1ncc(CO)c(C=NNC(=O)c2ccncc2)c1O,1.758
6197,C=C(C)C(=O)OCCSCC,1.372
6198,Nc1nc2ccc(Cl)cc2o1,2.873
6199,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,3.034
6200,CC(Cc1ccccc1)C(=O)C(C)Cc1ccccc1,2.001
6201,Cc1ccn(C(=O)NCCCCCCCl)n1,1.6669999999999998
6202,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC2CCCCO2)C1OC,3.46
6203,O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,3.194
6204,CCN(N=O)C(=O)NC(C)=O,2.461
6205,CNC(=O)Oc1ccc(NC(C)=O)cc1,2.419
6206,CNC(=O)ON=C1SC(C)(C)SC1C,5.361000000000001
6207,COP(C)(=O)OC,1.179
6208,CC(=CC(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F,4.334
6209,Cc1cc(O)ccc1S(C)(=O)=O,1.425
6210,CCCC(=O)N(C)C(=O)ON=C1CSCCS1,2.14
6211,CNC(=O)CCS,2.213
6212,CC1(C)CC(NCC(=O)NC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,1.841
6213,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,2.335
6214,CCOP(=O)(NC(=S)Nc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1)OCC,3.596
6215,CC(C)=CC1C(C(=O)Cl)C1(C)C,2.669
6216,CC(CC(=O)O)c1ccc(-c2ccccc2F)cc1,2.68
6217,Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,2.342
6218,FCCBr,4.405
6219,CCOC(=O)c1ccc([N+]([O-])=Cc2ccc(N(CC)CC)cc2)cc1,2.833
6220,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1.725
6221,COC(=O)c1c(Cl)c(Cl)c(C(=O)N(C)OC)c(Cl)c1Cl,2.489
6222,O=S(=O)(F)CCCl,3.467
6223,CCOC(=O)C(CC)(C(=O)OCCN(CC)CC)c1ccccc1,1.957
6224,N#CC=CC#N,2.772
6225,N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,2.49
6226,C#CCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.562
6227,[O-][N+]1=NC2CC1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,5.136
6228,CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,2.49
6229,C=COCCCCCCCCCC,1.67
6230,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,2.291
6231,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,3.632
6232,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,2.456
6233,CCCCCCCCCCCCSC#N,2.26
6234,NP(=S)(N1CC1)N1CC1,3.393
6235,CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,1.288
6236,Cc1ccccc1Oc1cccnn1,1.78
6237,CCOC(=O)C(CC)(CC(=O)OCCN(CC)CC)c1ccccc1,3.339
6238,NC1CC1,2.108
6239,N#CC1CCCCC1,3.135
6240,NC(=O)Cc1c([O-])on[n+]1Cc1ccccc1,1.719
6241,O=[N+]([O-])C=C1SCCN1Cc1ccccc1,2.373
6242,O=C(CCl)OCCOCCO,2.375
6243,CC(C)Nc1ccccc1,2.383
6244,CCOC(C)C#N,1.54
6245,CCOP(=O)(OCC)N(C)c1ccccc1,3.773
6246,CN(C)C(=O)n1c(Br)nc(Br)c1Br,3.876
6247,CC(O)COc1ccccc1,1.731
6248,Cc1cnc(C)c(C)n1,2.181
6249,CCCCOC(=O)COC(=O)COc1ccc(Cl)cc1Cl,2.777
6250,O=C(Oc1cc(C(=O)Oc2cc(C(=O)OC3C(OC(=O)c4cc(O)c(O)c(O)c4)CC(O)(C(=O)O)CC3OC(=O)c3cc(O)c(O)c(O)c3)cc(O)c2O)cc(O)c1O)c1cc(O)c(O)c(O)c1,2.411
6251,CCC(C)(O)Cc1ccccc1,1.6130000000000002
6252,CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,2.122
6253,CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,1.753
6254,CCOC(=O)NNc1nncc2ccccc12,2.864
6255,CCO[Si](OCC)(OCC)c1ccccc1,1.931
6256,CCOP(=O)(SC(C)CC)SC(C)CC,3.863
6257,COC=CC=C(C#N)C#N,2.827
6258,FC(F)(F)c1nc2c(Br)c(Cl)c(Br)c(Cl)c2[nH]1,5.08
6259,CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,2.151
6260,Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1,1.787
6261,CN(C)C1c2ccccc2NC(=O)c2ccccc21,2.101
6262,FC(F)(F)c1nc2c(I)cc(I)cc2[nH]1,4.164
6263,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,1.875
6264,Cc1c(Cl)ccc(C(C)c2ccccc2)c1C,2.061
6265,CN(C)C(=S)c1ccc2c(c1)OCO2,3.423
6266,O=[N+]([O-])c1c(Br)ccc2[nH]c(C(F)(F)F)nc12,4.36
6267,CC(c1ccccc1)c1ccccc1CCl,1.6909999999999998
6268,CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,2.258
6269,CCOC(=O)C(=O)NP(=O)(OC)SC,2.6830000000000003
6270,FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Cl)c2[nH]1,5.08
6271,CCCN(CCC)C(=O)SCc1ccccc1,2.14
6272,O=P(CC(Br)CCl)(OC(CCl)CBr)OC(CCl)CBr,2.7060000000000004
6273,N#CC(Cl)(Cl)CCl,2.802
6274,FC(F)(F)c1nc2c(Br)c(Br)c(Cl)c(Br)c2[nH]1,4.74
6275,COP(=O)(OC)C(O)(C(F)F)C(F)F,4.426
6276,COP(=O)(OC)OC(=C(Cl)Br)c1ccc(Cl)cc1Cl,3.584
6277,C=C(F)C(=O)OCC(F)(F)C(F)F,3.532
6278,OCCCC(O)CO,1.188
6279,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,2.806
6280,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2.697
6281,CCOC(=N)c1sc2ccccc2c1O,1.743
6282,O=C(O)CCCCCCCl,1.961
6283,CC(C)CC(CCN(C(C)C)C(C)C)(C(N)=O)c1ccccn1,2.463
6284,Cc1c[nH]cn1,2.039
6285,Cc1cc(C)n(CCO)c(=O)n1,1.646
6286,CCOC(C1=NCC(C)(C)N1)c1ccccc1,2.659
6287,CC1(CCl)COC1,2.032
6288,CCC(C)(CC)C(=O)OCC(C)C,2.662
6289,CCOC(=O)C=Cc1ccc2c(c1)OCO2,2.366
6290,COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1F,2.497
6291,O=c1[nH]c2cc(Br)ccc2o1,2.309
6292,CCC12COP(OC1)OC2,4.2860000000000005
6293,COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1,2.472
6294,O=c1[nH]nc2n1-c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC2,1.879
6295,CC1(C)CC(=O)CC(C)(C)N1,2.004
6296,CCc1cc(=O)c2ccccc2o1,2.095
6297,O=S(=O)(CCCl)COCS(=O)(=O)CCCl,3.2510000000000003
6298,COC(=O)Nc1nc2cc(Oc3ccc4[nH]c(NC(=O)OC)nc4c3)ccc2[nH]1,3.297
6299,CC(C)(C(N)=O)c1ccccc1,1.995
6300,CCCCCCCCCCCC(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21,1.672
6301,CCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.415
6302,CS(=O)(=O)c1ccc(O)cc1,1.736
6303,Cc1cccc2c1C(=O)C(c1c(Cl)cccc1Cl)C2=O,2.8160000000000003
6304,CCC(C)C1CCCCC1=O,1.808
6305,CCCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.508
6306,CN(C)c1ccc(C=Cc2ccccc2)cc1,3.65
6307,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,2.7030000000000003
6308,CCCCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.589
6309,CCCSP(=O)(OCC)SCn1c(=O)oc2cc(Cl)cnc21,2.583
6310,O=S(C(Cl)C(Cl)Cl)C(Cl)C(Cl)Cl,3.62
6311,CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.573
6312,CCCCCCC(C)=CC#N,1.944
6313,Cn1ccc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.415
6314,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2.8080000000000003
6315,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,2.504
6316,CC(=Cc1ccccc1)CNN=C(C)C(=O)O,2.533
6317,Cc1ccc(=O)n(-c2ccccc2)c1,2.155
6318,O=C(CCCCC(=O)OC1CCCCC1)OC1CCCCC1,1.288
6319,CC(C)c1cccc(C(C)(C)O)c1,1.473
6320,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,1.765
6321,CCCC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2,2.0540000000000003
6322,NC(Cc1ccc(Oc2ccc(N(CCCl)CCCl)cc2)cc1)C(=O)O,2.807
6323,C=C(C)C(=O)OCCO,1.411
6324,Cc1cc2[nH]c(C(F)(F)F)nc2cc1Cl,3.63
6325,CCCC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)CCC,1.009
6326,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)OC)c1CC(C)C,2.415
6327,CCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.18
6328,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,1.966
6329,CCS(=O)Cc1ccccc1OC(=O)NC,3.2060000000000004
6330,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1.808
6331,Cc1ccn(C(N)=O)n1,2.056
6332,CCS(=O)(=O)Cc1ccccc1OC(=O)NC,2.7060000000000004
6333,COc1ccccc1NC(=O)CNC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C,2.432
6334,CC(=O)CC1OCC(CCl)O1,3.173
6335,CN(C)CCC=C1c2ccccc2CCc2sccc21,2.607
6336,Cc1ccc(C(=O)c2ccc(CC(=O)NCC(=O)Nc3cccc(C)c3C)n2C)cc1,2.507
6337,N#Cc1ccc(N)cc1,2.6210000000000004
6338,CC(C=O)=Cc1ccco1,1.988
6339,CCCCC=CCCCCCCOC(C)=O,1.227
6340,O=[N+]([O-])c1ccccc1C1OCC(CCl)O1,3.574
6341,COc1ccc(OC)c(NC(=O)CNC(=O)Cc2ccc(C(=O)c3ccc(C)cc3)n2C)c1,2.485
6342,C1OC1CSCC1CO1,3.66
6343,ClC(Cl)(Cl)c1cccc(C(Cl)(Cl)Cl)c1,2.029
6344,O=C1C2CC3C1C1(Cl)C(Cl)C4(Cl)C2C3C1(Cl)C4(Cl)Cl,4.581
6345,O=C(Cn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,1.78
6346,CCCCCCCCP(=O)(CCCCCCCC)CCC(C)C,1.615
6347,CCOC(=O)C(NCCNC(C(=O)OCC)c1ccccc1O)c1ccccc1O,2.716
6348,CCOP(=O)(OCC)Oc1ccc(N)cc1,2.39
6349,O=S1(=O)CCC(NNc2ccccc2)C1,1.979
6350,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,2.95
6351,C=CCc1ccc(OC(=O)NC)c(OC)c1,2.947
6352,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,4.643
6353,O=C(O)CCC1(Cc2ccccc2)CCCCC1=O,2.114
6354,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1.849
6355,CC=Cc1ccc(OC(=O)NC)c(OC)c1,2.6460000000000004
6356,FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)cc2[nH]1,5.18
6357,OCC1OC(n2cnc3c(NCC(c4ccccc4)c4ccccc4)ncnc32)C(O)C1O,3.431
6358,CC(C)n1nc(-c2cccc(Cl)c2Cl)c(=N)nc1N,3.115
6359,C=CC(C)(O)CC,2.156
6360,COP(=S)(OC)Oc1cc(C)ccc1C(C)C,2.563
6361,FC(F)(F)c1nc2c(Br)c(Cl)c(Br)cc2[nH]1,4.65
6362,CC1CCCC(C)N1CCCNc1n[nH]c2ccccc12,2.612
6363,C=C(Cl)C#N,3.544
6364,C=CCc1ccc(OP(=S)(OC)OC)c(OC)c1,3.062
6365,CS(=O)(=O)OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,2.479
6366,C=C(C)C(=O)NCO,2.611
6367,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,1.89
6368,CNC(=O)c1cnn(C(C)(C)C)c1C#N,2.721
6369,CC=Cc1ccc(OP(=S)(OC)OC)c(OC)c1,3.062
6370,CC(C)(C)OOC(=O)C(C)(C)C,1.608
6371,ClCc1cccc(Oc2ccccc2)c1,2.252
6372,Cc1ccc(C(=O)c2ccc(CC(=O)NCCn3cnc4c3c(=O)n(C)c(=O)n4C)n2C)cc1,2.5860000000000003
6373,COP(=S)(OC)Oc1cc(C(C)C)ccc1C,2.563
6374,Cc1ccn(CO)n1,1.832
6375,ClC(Cl)c1cccc(Oc2ccccc2)c1,1.625
6376,CN(C)[SiH](N(C)C)N(C)C,2.434
6377,N#CC=CC#N,3.29
6378,CCO[Si](CNCCCCCCN)(OCC)OCC,2.767
6379,CCOP(=O)(SC(C)CC)N1CCSC1=O,3.696
6380,NCCCCCCC(=O)O,1.208
6381,NCCNCc1ccccc1O,1.652
6382,C1=CC(OC2C=CCC2)CC1,2.282
6383,CCC(O)(CC)c1n[nH]cc1Cl,2.903
6384,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,2.474
6385,C=COCCOCCO,1.4280000000000002
6386,CC(=O)c1ccc2oc3ncccc3c(=O)c2c1,2.154
6387,C=C[Si](OOC(C)(C)C)(OOC(C)(C)C)OOC(C)(C)C,2.289
6388,CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,2.521
6389,OCC(O)CN1CCN(c2ccccc2)CC1,2.516
6390,Cc1ccc(SN2C(=O)c3ccccc3C2=O)cc1,1.726
6391,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)N(CCCl)N=O,2.271
6392,COCC1CO1,2.2840000000000003
6393,OCC(O)CN1CCN(c2ccccc2)CC1,2.426
6394,CCC(C)NCC(O)c1ccc(N)cc1,2.506
6395,CCN(CC)P1(=S)OCc2cc([N+](=O)[O-])ccc2O1,3.304
6396,C=CC(=O)OCCSCC,1.807
6397,N#CC1(O)CCCCC1,4.097
6398,C=CC(=O)NC(C)(C)CS(=O)(=O)O,1.584
6399,CC1=CC(=O)C(C)=C(C)C1=O,2.8760000000000003
6400,Cc1cccc(C)c1N(CC1OCCO1)C(=O)CCl,1.977
6401,CN(C)P1(=S)OCc2cc([N+](=O)[O-])ccc2O1,3.341
6402,CC(=O)OCOC(=O)C1=C(COC(N)=O)SC2C(C(C)O)C(=O)N12,1.6980000000000002
6403,CCP(=S)(OC)SCn1c(=O)oc2cccnc21,2.8110000000000004
6404,N#Cc1ccc(Cl)c([N+](=O)[O-])c1,1.95
6405,CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2,4.104
6406,CCCCOC(=O)n1c(Br)nc(Br)c1Br,3.964
6407,CCSC(C)CC1CC(=O)C(C(=O)CC)C(=O)C1,3.202
6408,Cl[Si](Cl)(Cl)CCc1ccccc1,1.928
6409,CNC(=O)ON=C1COCS1,3.556
6410,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,2.777
6411,CNC(=O)ON=C1COC(C)S1,4.2
6412,O=C(Nc1ccccc1)c1ccccc1I,1.703
6413,NC(=O)CCCCC1CCSS1,2.016
6414,c1ccc2c3c([nH]c2c1)CCCC3,1.81
6415,CCC1(C)C(=O)N(CC2CO2)C(=O)N1CC1CO1,3.007
6416,CNC(=O)ON=C1SCOC1C,4.2
6417,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,2.1790000000000003
6418,CCCCCCCCc1ccccc1O,1.867
6419,CCOC(OCC)[SiH2]CNCCCCCCN,2.641
6420,CNC(=O)ON=C1COCCS1,3.711
6421,COP(=O)(SC(C)C)SC(C)C,3.283
6422,CC1(C)CC2(NC(=O)N(CCCN3CCC(O)CC3)C2=O)c2cc(F)ccc2O1,2.716
6423,CN(CO)C(=O)Oc1cccc2ccccc12,1.635
6424,CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2,3.985
6425,CNC(=O)ON=C1COC(C)S1,3.589
6426,C=CC(=O)N1CN(C(=O)C=C)CN(C(=O)C=C)C1,2.853
6427,CC1(C)CC2(NC(=O)N(CCCN3CCC(O)CC3)C2=O)c2cc(Cl)ccc2O1,2.692
6428,CCC1OCC(=NOC(=O)NC)S1,3.532
6429,CCN(CC)CCNc1c(Cl)cc(C)c2ncccc12,2.511
6430,Cc1ccccc1-n1c(C)nc2ccc(N)cc2c1=O,3.646
6431,CCC1OCSC1=NOC(=O)NC,3.93
6432,CCN(CC)c1cc(C)nc2ncnn12,2.9410000000000003
6433,CSc1nc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,2.64
6434,CC=CCC(C(=O)O)c1ccc(-c2ccccc2)cc1,2.425
6435,Cc1cc(C)c(C2C(=O)c3ccccc3C2=O)c(C)c1,2.422
6436,CCCC1OCSC1=NOC(=O)NC,3.42
6437,CS(=O)(=O)c1nc(-c2ccc(F)cc2)n(-c2ccc(Cl)cc2)n1,3.1660000000000004
6438,Cc1oncc1C(=O)N1CCCCC1,2.195
6439,CNC(=O)ON=C1SCOC1C(C)C,4.135
6440,O=C(CCC(=O)OC1CCCCC1)OC1CCCCC1,1.372
6441,Oc1c(Br)cc(Cl)cc1Cc1cc(Cl)cc(Br)c1O,2.062
6442,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,1.422
6443,CC(C)c1c(C(=O)c2cccnc2)c2ccccc2n1C,2.064
6444,CC[Si]1(CC)N[Si](CC)(CC)N[Si](CC)(CC)N1,2.199
6445,OCc1ccc(OCCn2ccnc2)cc1,1.652
6446,CCN(CC)P(=O)(c1ccccc1)n1ccnc1,2.545
6447,CN1CCC23c4c5ccc(O)c4OC2C(N=[N+]=[N-])CCC3(O)C1C5,3.238
6448,COC1CCC(OC2CC3(CC(O)C(C)C(C(C)C=C(C)C(=O)C(C)CC(C)C(=O)O)O3)OC2(C)C2CCC(C)C3(OC(C4OC(O)(CO)C(C)CC4C)CC3C)O2)OC1C,5.063
6449,O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12,5.129
6450,CC=C1CC(C)C(O)(CO)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23,3.884
6451,CCC(C)(C)OC,1.805
6452,Cc1c(Nc2ncnc3ccccc23)c(=O)n(-c2ccccc2)n1C,2.9530000000000003
6453,COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C,2.631
6454,C=CCNC(=O)ON=C1SCOC1C,2.679
6455,CCCCCCOCCOCCOCC,1.6469999999999998
6456,CN(C)C(CSC#N)CSC#N,3.39
6457,c1ccc(Oc2nncc3ccccc23)cc1,2.347
6458,C=CCC1=C(C)C(OC(=O)C2C(C)(C)C2(C)C)CC1=O,3.201
6459,CCCCP(CCCC)CCCC,2.431
6460,CCNC(=O)ON=C1SCOC1C,3.863
6461,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,2.499
6462,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,1.715
6463,CCCCN1C(=O)c2cccc([N+](=O)[O-])c2C1=O,2.087
6464,CN(C)c1ccccc1CS(=O)c1nc2ccccc2[nH]1,2.362
6465,CCCCC(CC)COP(Oc1ccccc1)Oc1ccccc1,2.265
6466,CCCC=C(C=NCCCCCCCCCCCCCCCCCCCCC)CC,1.897
6467,CCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,2.268
6468,CCCSP(C)SCCC,4.9430000000000005
6469,C[Si](C)(C)N[Si](C)(C)C,2.278
6470,CC1CCC2(O)C3(C)CC4(O)OC2(C1O)C1(O)C3(O)C(OC(=O)c2ccc[nH]2)C(O)(C(C)C)C41C,2.818
6471,CC(Cl)=CC(=O)Nc1ccc(O)cc1,2.127
6472,C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)C(C)=CCC,2.213
6473,C[Si](C)(C)N=C=N[Si](C)(C)C,2.033
6474,CC(C)=CC(=O)Nc1ccc(O)cc1,1.992
6475,CCCCCCCCCCCCCCCCOC(=O)C1CC1,1.406
6476,CN1CCCN=C1C=Cc1cccs1,3.084
6477,[O-][N+]1=C(c2ccccc2)c2cc(Cl)ccc2N=C(NCC2CC2)C1,1.888
6478,CCCC(=NOCC)C1=C(O)CC(C2CCCSC2)CC1=O,1.917
6479,COP(=O)(NC=O)SC,2.949
6480,CCc1nccnc1C,2.309
6481,CCCCN1CCOCC1,2.627
6482,COP(=O)(SC)N(C)C(C)=O,1.994
6483,C=C(O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,4.472
6484,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,2.642
6485,CCCCCCCCCCCC(=O)NP(=O)(OC)SC,3.51
6486,CCCCOC(=O)Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.0210000000000004
6487,N#CC(=C1SCC(c2ccccc2Cl)S1)n1ccnc1,2.6910000000000003
6488,CCCCCOc1ccc(Br)cc1COCCN1CCOCC1,2.508
6489,O=C1C(Cl)=C(Cl)C(=O)C1(Cl)Cl,2.369
6490,N#CC=CS(=O)(=O)c1ccc(Cl)cc1,2.174
6491,COP(=O)(NC(=O)CCCCl)SC,4.913
6492,Cc1cc(=O)cc(-c2ccccc2)o1,2.474
6493,C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,2.547
6494,CCOc1ccc(N(N=O)C(C)=O)cc1,3.996
6495,COCC(=O)NP(=O)(OC)SC,3.028
6496,CCCCCCCCCCCCCC(=O)NP(=O)(OC)SC,3.5460000000000003
6497,CCCCN(CCCC)CCOc1ccnc(N)n1,2.426
6498,Clc1cn[nH]c1,2.289
6499,O=C=NCc1ccc(CN=C=O)cc1,1.621
6500,Cc1n[nH]cc1Cl,2.492
6501,C=CCSP(=O)(NC(=O)CC)OC,3.252
